,Store,Dept,Date,Weekly_Sales,IsHoliday
2463,1,19,2011-04-15,953.55,False
2464,1,19,2011-04-22,1362.85,False
2465,1,19,2011-04-29,1179.32,False
2600,1,20,2011-03-04,4237.4,False
2601,1,20,2011-03-11,4287.05,False
2602,1,20,2011-03-18,4034.08,False
2603,1,20,2011-03-25,3804.36,False
2604,1,20,2011-04-01,3649.35,False
2605,1,20,2011-04-08,3195.42,False
2606,1,20,2011-04-15,2767.75,False
2607,1,20,2011-04-22,3570.88,False
2608,1,20,2011-04-29,2804.09,False
2743,1,21,2011-03-04,8488.15,False
2744,1,21,2011-03-11,7731.5,False
2745,1,21,2011-03-18,7263.97,False
2746,1,21,2011-03-25,6303.72,False
2747,1,21,2011-04-01,7161.88,False
2748,1,21,2011-04-08,7486.59,False
2749,1,21,2011-04-15,7167.39,False
2750,1,21,2011-04-22,7503.26,False
2751,1,21,2011-04-29,7443.54,False
2886,1,22,2011-03-04,11331.35,False
2887,1,22,2011-03-11,9212.41,False
2888,1,22,2011-03-18,8456.15,False
2889,1,22,2011-03-25,8375.58,False
2890,1,22,2011-04-01,7319.02,False
2891,1,22,2011-04-08,6478.82,False
2892,1,22,2011-04-15,7416.29,False
2893,1,22,2011-04-22,6458.74,False
2894,1,22,2011-04-29,5759.63,False
3029,1,23,2011-03-04,21611.57,False
3030,1,23,2011-03-11,21167.35,False
3031,1,23,2011-03-18,19134.28,False
3032,1,23,2011-03-25,22776.24,False
3033,1,23,2011-04-01,20704.87,False
3034,1,23,2011-04-08,19942.92,False
3035,1,23,2011-04-15,20292.45,False
3036,1,23,2011-04-22,19716.05,False
3037,1,23,2011-04-29,19226.08,False
3172,1,24,2011-03-04,5691.44,False
3173,1,24,2011-03-11,5391.08,False
3174,1,24,2011-03-18,4117.8,False
3175,1,24,2011-03-25,5520.2,False
3176,1,24,2011-04-01,5356.2,False
3177,1,24,2011-04-08,5130.31,False
3178,1,24,2011-04-15,4581.3,False
3179,1,24,2011-04-22,5903.09,False
3180,1,24,2011-04-29,4639.8,False
3315,1,25,2011-03-04,12060.08,False
3316,1,25,2011-03-11,10509.59,False
3317,1,25,2011-03-18,11290.68,False
3318,1,25,2011-03-25,13071.74,False
3319,1,25,2011-04-01,10570.5,False
3320,1,25,2011-04-08,10712.47,False
3321,1,25,2011-04-15,10168.91,False
3322,1,25,2011-04-22,10590.44,False
3323,1,25,2011-04-29,10050.82,False
3458,1,26,2011-03-04,7576.44,False
3459,1,26,2011-03-11,7016.59,False
3460,1,26,2011-03-18,6892.71,False
3461,1,26,2011-03-25,5852.84,False
3462,1,26,2011-04-01,5946.53,False
3463,1,26,2011-04-08,5841.8,False
3464,1,26,2011-04-15,6997.03,False
3465,1,26,2011-04-22,6496.3,False
3466,1,26,2011-04-29,5813.66,False
3601,1,27,2011-03-04,1273.55,False
3602,1,27,2011-03-11,1420.55,False
3603,1,27,2011-03-18,1340.76,False
3604,1,27,2011-03-25,1232.91,False
3605,1,27,2011-04-01,1167.0,False
3606,1,27,2011-04-08,1054.96,False
3607,1,27,2011-04-15,1072.68,False
3608,1,27,2011-04-22,1061.68,False
3609,1,27,2011-04-29,1020.54,False
3744,1,28,2011-03-04,674.35,False
3745,1,28,2011-03-11,660.45,False
3746,1,28,2011-03-18,627.89,False
3747,1,28,2011-03-25,578.59,False
3748,1,28,2011-04-01,602.63,False
3749,1,28,2011-04-08,623.65,False
3750,1,28,2011-04-15,421.77,False
3751,1,28,2011-04-22,729.26,False
3752,1,28,2011-04-29,646.18,False
3887,1,29,2011-03-04,5396.35,False
3888,1,29,2011-03-11,4876.69,False
3889,1,29,2011-03-18,4086.48,False
3890,1,29,2011-03-25,3932.66,False
3891,1,29,2011-04-01,3885.21,False
3892,1,29,2011-04-08,4548.03,False
3893,1,29,2011-04-15,4176.76,False
3894,1,29,2011-04-22,3866.11,False
3895,1,29,2011-04-29,4108.54,False
4030,1,30,2011-03-04,4850.96,False
4031,1,30,2011-03-11,4561.26,False
4032,1,30,2011-03-18,4581.04,False
4033,1,30,2011-03-25,4346.38,False
4034,1,30,2011-04-01,3897.48,False
4035,1,30,2011-04-08,4732.04,False
4036,1,30,2011-04-15,4158.26,False
4037,1,30,2011-04-22,4077.88,False
4038,1,30,2011-04-29,3630.66,False
4173,1,31,2011-03-04,2557.55,False
4174,1,31,2011-03-11,2164.85,False
4175,1,31,2011-03-18,1680.84,False
4176,1,31,2011-03-25,2446.9,False
4177,1,31,2011-04-01,1857.8,False
4178,1,31,2011-04-08,1803.75,False
4179,1,31,2011-04-15,1979.94,False
4180,1,31,2011-04-22,1584.32,False
4181,1,31,2011-04-29,1781.02,False
4316,1,32,2011-03-04,7986.75,False
4317,1,32,2011-03-11,6974.93,False
4318,1,32,2011-03-18,6549.7,False
4319,1,32,2011-03-25,7484.83,False
4320,1,32,2011-04-01,6786.52,False
4321,1,32,2011-04-08,6871.65,False
4322,1,32,2011-04-15,6227.92,False
4323,1,32,2011-04-22,5990.75,False
4324,1,32,2011-04-29,6960.72,False
4459,1,33,2011-03-04,4605.93,False
4460,1,33,2011-03-11,4883.73,False
4461,1,33,2011-03-18,5173.48,False
4462,1,33,2011-03-25,5463.18,False
4463,1,33,2011-04-01,4990.01,False
4464,1,33,2011-04-08,4511.2,False
4465,1,33,2011-04-15,4382.55,False
4466,1,33,2011-04-22,5396.21,False
4467,1,33,2011-04-29,4196.15,False
4602,1,34,2011-03-04,11694.68,False
4603,1,34,2011-03-11,11072.38,False
4604,1,34,2011-03-18,11896.39,False
4605,1,34,2011-03-25,13373.58,False
4606,1,34,2011-04-01,9949.54,False
4607,1,34,2011-04-08,10312.07,False
4608,1,34,2011-04-15,10244.73,False
4609,1,34,2011-04-22,10357.32,False
4610,1,34,2011-04-29,9734.13,False
4745,1,35,2011-03-04,2709.82,False
4746,1,35,2011-03-11,2724.85,False
4747,1,35,2011-03-18,2936.44,False
4748,1,35,2011-03-25,3231.41,False
4749,1,35,2011-04-01,2610.0,False
4750,1,35,2011-04-08,2631.94,False
4751,1,35,2011-04-15,2859.0,False
4752,1,35,2011-04-22,3208.5,False
4753,1,35,2011-04-29,3631.0,False
4888,1,36,2011-03-04,412.0,False
4889,1,36,2011-03-11,695.0,False
4890,1,36,2011-03-18,1014.0,False
4891,1,36,2011-03-25,1444.0,False
4892,1,36,2011-04-01,891.0,False
4893,1,36,2011-04-08,797.0,False
4894,1,36,2011-04-15,1410.0,False
4895,1,36,2011-04-22,1146.0,False
4896,1,36,2011-04-29,976.0,False
5031,1,37,2011-03-04,3395.85,False
5032,1,37,2011-03-11,3551.22,False
5033,1,37,2011-03-18,2868.66,False
5034,1,37,2011-03-25,2983.5,False
5035,1,37,2011-04-01,3223.55,False
5036,1,37,2011-04-08,3028.07,False
5037,1,37,2011-04-15,2489.79,False
5038,1,37,2011-04-22,3280.15,False
5039,1,37,2011-04-29,2160.41,False
5174,1,38,2011-03-04,89649.84,False
5175,1,38,2011-03-11,65990.45,False
5176,1,38,2011-03-18,69452.49,False
5177,1,38,2011-03-25,69677.06,False
5178,1,38,2011-04-01,74614.02,False
5179,1,38,2011-04-08,84294.6,False
5180,1,38,2011-04-15,76028.75,False
5181,1,38,2011-04-22,66718.84,False
5182,1,38,2011-04-29,82034.82,False
5317,1,40,2011-03-04,68427.08,False
5318,1,40,2011-03-11,62499.24,False
5319,1,40,2011-03-18,59935.75,False
5320,1,40,2011-03-25,61393.06,False
5321,1,40,2011-04-01,62296.54,False
5322,1,40,2011-04-08,61678.44,False
5323,1,40,2011-04-15,59002.81,False
5324,1,40,2011-04-22,56157.54,False
5325,1,40,2011-04-29,55277.98,False
5460,1,41,2011-03-04,663.0,False
5461,1,41,2011-03-11,940.0,False
5462,1,41,2011-03-18,814.0,False
5463,1,41,2011-03-25,820.0,False
5464,1,41,2011-04-01,793.5,False
5465,1,41,2011-04-08,542.0,False
5466,1,41,2011-04-15,630.0,False
5467,1,41,2011-04-22,840.5,False
5468,1,41,2011-04-29,724.5,False
5603,1,42,2011-03-04,9642.28,False
5604,1,42,2011-03-11,8293.47,False
5605,1,42,2011-03-18,9272.97,False
5606,1,42,2011-03-25,8842.06,False
5607,1,42,2011-04-01,7949.13,False
5608,1,42,2011-04-08,8542.04,False
5609,1,42,2011-04-15,7884.79,False
5610,1,42,2011-04-22,8760.29,False
5611,1,42,2011-04-29,7587.59,False
5746,1,44,2011-03-04,4539.32,False
5747,1,44,2011-03-11,3902.25,False
5748,1,44,2011-03-18,3327.64,False
5749,1,44,2011-03-25,3688.78,False
5750,1,44,2011-04-01,3978.69,False
5751,1,44,2011-04-08,4593.66,False
5752,1,44,2011-04-15,4044.26,False
5753,1,44,2011-04-22,4602.13,False
5754,1,44,2011-04-29,4256.67,False
5871,1,45,2011-03-04,22.94,False
5872,1,45,2011-03-11,34.41,False
5873,1,45,2011-03-18,11.47,False
5874,1,45,2011-04-22,11.47,False
5960,1,46,2011-03-04,21571.68,False
5961,1,46,2011-03-11,20840.88,False
5962,1,46,2011-03-18,20539.39,False
5963,1,46,2011-03-25,20224.11,False
5964,1,46,2011-04-01,19189.17,False
5965,1,46,2011-04-08,19162.86,False
5966,1,46,2011-04-15,19154.69,False
5967,1,46,2011-04-22,19453.55,False
5968,1,46,2011-04-29,19268.86,False
6055,1,47,2011-03-11,0.0,False
6056,1,47,2011-04-08,-298.0,False
6117,1,48,2011-03-04,159.0,False
6118,1,48,2011-03-11,696.0,False
6119,1,48,2011-03-18,780.0,False
6120,1,48,2011-03-25,334.0,False
6121,1,48,2011-04-01,454.0,False
6122,1,48,2011-04-08,117.0,False
6123,1,48,2011-04-15,627.0,False
6124,1,48,2011-04-22,730.0,False
6250,1,49,2011-03-04,15083.95,False
6251,1,49,2011-03-11,12279.03,False
6252,1,49,2011-03-18,13603.82,False
6253,1,49,2011-03-25,12846.99,False
6254,1,49,2011-04-01,13167.85,False
6255,1,49,2011-04-08,12761.42,False
6256,1,49,2011-04-15,10451.08,False
6257,1,49,2011-04-22,9266.13,False
6258,1,49,2011-04-29,9203.58,False
6426,1,52,2011-03-04,2712.83,False
6427,1,52,2011-03-11,2291.45,False
6428,1,52,2011-03-18,3008.45,False
6429,1,52,2011-03-25,2299.07,False
6430,1,52,2011-04-01,2502.37,False
6431,1,52,2011-04-08,2497.18,False
6432,1,52,2011-04-15,2231.45,False
6433,1,52,2011-04-22,3059.55,False
6434,1,52,2011-04-29,3181.08,False
6568,1,54,2011-03-04,166.56,False
6569,1,54,2011-03-11,53.8,False
6570,1,54,2011-03-18,50.92,False
6571,1,54,2011-03-25,15.92,False
6572,1,54,2011-04-01,57.72,False
6573,1,54,2011-04-15,35.92,False
6574,1,54,2011-04-22,20.92,False
6575,1,54,2011-04-29,51.84,False
6702,1,55,2011-03-04,16789.56,False
6703,1,55,2011-03-11,15350.18,False
6704,1,55,2011-03-18,14963.42,False
6705,1,55,2011-03-25,12382.76,False
6706,1,55,2011-04-01,12428.0,False
6707,1,55,2011-04-08,11546.48,False
6708,1,55,2011-04-15,8886.81,False
6709,1,55,2011-04-22,11210.12,False
6710,1,55,2011-04-29,9512.75,False
6845,1,56,2011-03-04,7625.1,False
6846,1,56,2011-03-11,9131.4,False
6847,1,56,2011-03-18,12804.39,False
6848,1,56,2011-03-25,14313.44,False
6849,1,56,2011-04-01,13231.66,False
6850,1,56,2011-04-08,13853.2,False
6851,1,56,2011-04-15,11112.6,False
6852,1,56,2011-04-22,10337.63,False
6853,1,56,2011-04-29,7348.17,False
6988,1,58,2011-03-04,4055.0,False
6989,1,58,2011-03-11,1883.0,False
6990,1,58,2011-03-18,2466.0,False
6991,1,58,2011-03-25,928.0,False
6992,1,58,2011-04-01,4048.0,False
6993,1,58,2011-04-08,2125.0,False
6994,1,58,2011-04-15,3455.0,False
6995,1,58,2011-04-22,3315.0,False
6996,1,58,2011-04-29,1395.0,False
7131,1,59,2011-03-04,546.4,False
7132,1,59,2011-03-11,418.85,False
7133,1,59,2011-03-18,267.5,False
7134,1,59,2011-03-25,258.5,False
7135,1,59,2011-04-01,316.86,False
7136,1,59,2011-04-08,365.51,False
7137,1,59,2011-04-15,377.94,False
7138,1,59,2011-04-22,352.72,False
7139,1,59,2011-04-29,313.74,False
7274,1,60,2011-03-04,1276.0,False
7275,1,60,2011-03-11,1064.8,False
7276,1,60,2011-03-18,827.2,False
7277,1,60,2011-03-25,677.6,False
7278,1,60,2011-04-01,1126.4,False
7279,1,60,2011-04-08,1091.2,False
7280,1,60,2011-04-15,968.0,False
7281,1,60,2011-04-22,906.4,False
7282,1,60,2011-04-29,924.0,False
7417,1,67,2011-03-04,5994.43,False
7418,1,67,2011-03-11,5449.91,False
7419,1,67,2011-03-18,5018.79,False
7420,1,67,2011-03-25,5169.78,False
7421,1,67,2011-04-01,5055.9,False
7422,1,67,2011-04-08,5870.48,False
7423,1,67,2011-04-15,5716.03,False
7424,1,67,2011-04-22,7618.86,False
7425,1,67,2011-04-29,7246.97,False
7560,1,71,2011-03-04,4514.96,False
7561,1,71,2011-03-11,3896.78,False
7562,1,71,2011-03-18,2167.14,False
7563,1,71,2011-03-25,1648.6,False
7564,1,71,2011-04-01,1251.66,False
7565,1,71,2011-04-08,1607.32,False
7566,1,71,2011-04-15,2221.54,False
7567,1,71,2011-04-22,1027.53,False
7568,1,71,2011-04-29,2821.24,False
7703,1,72,2011-03-04,54450.94,False
7704,1,72,2011-03-11,43535.72,False
7705,1,72,2011-03-18,43128.73,False
7706,1,72,2011-03-25,42627.73,False
7707,1,72,2011-04-01,36258.07,False
7708,1,72,2011-04-08,36512.94,False
7709,1,72,2011-04-15,39638.92,False
7710,1,72,2011-04-22,41104.42,False
7711,1,72,2011-04-29,33941.57,False
7846,1,74,2011-03-04,13398.75,False
7847,1,74,2011-03-11,12333.35,False
7848,1,74,2011-03-18,11361.36,False
7849,1,74,2011-03-25,11597.81,False
7850,1,74,2011-04-01,9924.4,False
7851,1,74,2011-04-08,11019.94,False
7852,1,74,2011-04-15,9602.66,False
7853,1,74,2011-04-22,9345.49,False
7854,1,74,2011-04-29,8706.71,False
7996,1,79,2011-03-04,45717.53,False
7997,1,79,2011-03-11,35519.37,False
7998,1,79,2011-03-18,32251.01,False
7999,1,79,2011-03-25,28503.22,False
8000,1,79,2011-04-01,35814.98,False
8001,1,79,2011-04-08,38752.0,False
8002,1,79,2011-04-15,31150.62,False
8003,1,79,2011-04-22,30833.66,False
8004,1,79,2011-04-29,28255.73,False
8139,1,80,2011-03-04,15767.86,False
8140,1,80,2011-03-11,17136.59,False
8141,1,80,2011-03-18,17498.01,False
8142,1,80,2011-03-25,16470.38,False
8143,1,80,2011-04-01,15131.87,False
8144,1,80,2011-04-08,16632.37,False
8145,1,80,2011-04-15,16565.09,False
8146,1,80,2011-04-22,16110.57,False
8147,1,80,2011-04-29,15630.25,False
8282,1,81,2011-03-04,29470.75,False
8283,1,81,2011-03-11,30186.27,False
8284,1,81,2011-03-18,31048.92,False
8285,1,81,2011-03-25,29498.03,False
8286,1,81,2011-04-01,28545.23,False
8287,1,81,2011-04-08,31849.29,False
8288,1,81,2011-04-15,30757.86,False
8289,1,81,2011-04-22,29368.7,False
8290,1,81,2011-04-29,28068.91,False
8425,1,82,2011-03-04,22958.34,False
8426,1,82,2011-03-11,21432.21,False
8427,1,82,2011-03-18,21612.22,False
8428,1,82,2011-03-25,21433.52,False
8429,1,82,2011-04-01,20437.22,False
8430,1,82,2011-04-08,19725.93,False
8431,1,82,2011-04-15,18839.28,False
8432,1,82,2011-04-22,19960.32,False
8433,1,82,2011-04-29,20028.3,False
8568,1,83,2011-03-04,6241.59,False
8569,1,83,2011-03-11,8443.62,False
8570,1,83,2011-03-18,9660.09,False
8571,1,83,2011-03-25,7324.65,False
8572,1,83,2011-04-01,6675.28,False
8573,1,83,2011-04-08,7006.94,False
8574,1,83,2011-04-15,5968.75,False
8575,1,83,2011-04-22,6759.4,False
8576,1,83,2011-04-29,4235.68,False
8711,1,85,2011-03-04,3082.87,False
8712,1,85,2011-03-11,3103.3,False
8713,1,85,2011-03-18,3416.78,False
8714,1,85,2011-03-25,3286.51,False
8715,1,85,2011-04-01,3208.74,False
8716,1,85,2011-04-08,3526.97,False
8717,1,85,2011-04-15,3697.49,False
8718,1,85,2011-04-22,4183.89,False
8719,1,85,2011-04-29,3988.69,False
8854,1,87,2011-03-04,61018.21,False
8855,1,87,2011-03-11,52972.21,False
8856,1,87,2011-03-18,48055.54,False
8857,1,87,2011-03-25,44675.37,False
8858,1,87,2011-04-01,54016.41,False
8859,1,87,2011-04-08,49435.74,False
8860,1,87,2011-04-15,45186.22,False
8861,1,87,2011-04-22,44597.39,False
8862,1,87,2011-04-29,47627.03,False
8997,1,90,2011-03-04,79030.64,False
8998,1,90,2011-03-11,79913.3,False
8999,1,90,2011-03-18,80618.9,False
9000,1,90,2011-03-25,74628.5,False
9001,1,90,2011-04-01,74995.0,False
9002,1,90,2011-04-08,83707.82,False
9003,1,90,2011-04-15,81817.98,False
9004,1,90,2011-04-22,80709.38,False
9005,1,90,2011-04-29,75655.35,False
9140,1,91,2011-03-04,66158.1,False
9141,1,91,2011-03-11,70447.08,False
9142,1,91,2011-03-18,69243.49,False
9143,1,91,2011-03-25,59363.21,False
9144,1,91,2011-04-01,59382.04,False
9145,1,91,2011-04-08,69459.11,False
9146,1,91,2011-04-15,70117.63,False
9147,1,91,2011-04-22,61390.07,False
9148,1,91,2011-04-29,54050.06,False
9283,1,92,2011-03-04,130158.38,False
9284,1,92,2011-03-11,137191.52,False
9285,1,92,2011-03-18,134321.31,False
9286,1,92,2011-03-25,114963.63,False
9287,1,92,2011-04-01,118903.28,False
9288,1,92,2011-04-08,140374.76,False
9289,1,92,2011-04-15,132197.01,False
9290,1,92,2011-04-22,124161.59,False
9291,1,92,2011-04-29,112882.46,False
9426,1,93,2011-03-04,68960.09,False
9427,1,93,2011-03-11,73648.53,False
9428,1,93,2011-03-18,74159.07,False
9429,1,93,2011-03-25,64882.37,False
9430,1,93,2011-04-01,61488.24,False
9431,1,93,2011-04-08,76943.85,False
9432,1,93,2011-04-15,76596.92,False
9433,1,93,2011-04-22,71114.52,False
9434,1,93,2011-04-29,63144.61,False
9569,1,94,2011-03-04,65683.02,False
9570,1,94,2011-03-11,67507.29,False
9571,1,94,2011-03-18,69906.91,False
9572,1,94,2011-03-25,67004.6,False
9573,1,94,2011-04-01,66295.21,False
9574,1,94,2011-04-08,72950.86,False
9575,1,94,2011-04-15,73864.24,False
9576,1,94,2011-04-22,73194.65,False
9577,1,94,2011-04-29,68973.95,False
9712,1,95,2011-03-04,116225.68,False
9713,1,95,2011-03-11,120621.32,False
9714,1,95,2011-03-18,123405.41,False
9715,1,95,2011-03-25,122280.13,False
9716,1,95,2011-04-01,112905.09,False
9717,1,95,2011-04-08,126746.25,False
9718,1,95,2011-04-15,126834.3,False
9719,1,95,2011-04-22,118632.26,False
9720,1,95,2011-04-29,111764.31,False
9834,1,96,2011-03-04,30353.42,False
9835,1,96,2011-03-11,27590.19,False
9836,1,96,2011-03-18,32431.44,False
9837,1,96,2011-03-25,45763.88,False
9838,1,96,2011-04-01,31925.72,False
9839,1,96,2011-04-08,36501.78,False
9840,1,96,2011-04-15,31924.56,False
9841,1,96,2011-04-22,34057.63,False
9842,1,96,2011-04-29,31573.91,False
9977,1,97,2011-03-04,35305.67,False
9978,1,97,2011-03-11,36603.97,False
9979,1,97,2011-03-18,38218.31,False
9980,1,97,2011-03-25,34150.08,False
9981,1,97,2011-04-01,32320.8,False
9982,1,97,2011-04-08,38632.57,False
9983,1,97,2011-04-15,39347.42,False
9984,1,97,2011-04-22,34137.86,False
9985,1,97,2011-04-29,31939.43,False
10120,1,98,2011-03-04,11387.59,False
10121,1,98,2011-03-11,12355.33,False
10122,1,98,2011-03-18,12520.13,False
10123,1,98,2011-03-25,11336.94,False
10124,1,98,2011-04-01,11309.14,False
10125,1,98,2011-04-08,11474.46,False
10126,1,98,2011-04-15,12431.67,False
10127,1,98,2011-04-22,14009.56,False
10128,1,98,2011-04-29,11362.0,False
10208,1,99,2011-03-04,380.0,False
10209,1,99,2011-03-11,50.0,False
10300,2,1,2011-03-04,25562.33,False
10301,2,1,2011-03-11,26025.39,False
10302,2,1,2011-03-18,25405.55,False
10303,2,1,2011-03-25,23880.58,False
10304,2,1,2011-04-01,24591.68,False
10305,2,1,2011-04-08,28223.45,False
10306,2,1,2011-04-15,34644.85,False
10307,2,1,2011-04-22,72065.08,False
10308,2,1,2011-04-29,57905.55,False
10443,2,2,2011-03-04,70042.14,False
10444,2,2,2011-03-11,67898.82,False
10445,2,2,2011-03-18,64567.4,False
10446,2,2,2011-03-25,60715.5,False
10447,2,2,2011-04-01,65018.79,False
10448,2,2,2011-04-08,61878.07,False
10449,2,2,2011-04-15,62959.75,False
10450,2,2,2011-04-22,64738.13,False
10451,2,2,2011-04-29,62751.61,False
10586,2,3,2011-03-04,12597.45,False
10587,2,3,2011-03-11,11247.41,False
10588,2,3,2011-03-18,9122.49,False
10589,2,3,2011-03-25,10075.46,False
10590,2,3,2011-04-01,10844.24,False
10591,2,3,2011-04-08,11858.62,False
10592,2,3,2011-04-15,11079.28,False
