,Store,Dept,Date,Weekly_Sales,IsHoliday
2476,1,19,2011-07-15,1039.1,False
2477,1,19,2011-07-22,689.39,False
2478,1,19,2011-07-29,1327.67,False
2479,1,19,2011-08-05,898.44,False
2480,1,19,2011-08-12,876.41,False
2481,1,19,2011-08-19,849.58,False
2482,1,19,2011-08-26,698.48,False
2617,1,20,2011-07-01,5342.26,False
2618,1,20,2011-07-08,4786.95,False
2619,1,20,2011-07-15,3834.98,False
2620,1,20,2011-07-22,4339.86,False
2621,1,20,2011-07-29,3953.8,False
2622,1,20,2011-08-05,4499.02,False
2623,1,20,2011-08-12,4242.47,False
2624,1,20,2011-08-19,4403.03,False
2625,1,20,2011-08-26,4612.13,False
2760,1,21,2011-07-01,6546.71,False
2761,1,21,2011-07-08,6943.22,False
2762,1,21,2011-07-15,7118.71,False
2763,1,21,2011-07-22,7550.92,False
2764,1,21,2011-07-29,7825.99,False
2765,1,21,2011-08-05,8404.28,False
2766,1,21,2011-08-12,7662.32,False
2767,1,21,2011-08-19,7619.8,False
2768,1,21,2011-08-26,7739.79,False
2903,1,22,2011-07-01,6407.25,False
2904,1,22,2011-07-08,6244.32,False
2905,1,22,2011-07-15,5623.44,False
2906,1,22,2011-07-22,6115.76,False
2907,1,22,2011-07-29,7517.85,False
2908,1,22,2011-08-05,7073.87,False
2909,1,22,2011-08-12,8233.21,False
2910,1,22,2011-08-19,6672.27,False
2911,1,22,2011-08-26,8073.21,False
3046,1,23,2011-07-01,19484.78,False
3047,1,23,2011-07-08,19567.15,False
3048,1,23,2011-07-15,18171.24,False
3049,1,23,2011-07-22,17140.02,False
3050,1,23,2011-07-29,17790.7,False
3051,1,23,2011-08-05,20923.11,False
3052,1,23,2011-08-12,21142.51,False
3053,1,23,2011-08-19,23568.53,False
3054,1,23,2011-08-26,24851.96,False
3189,1,24,2011-07-01,4108.54,False
3190,1,24,2011-07-08,3217.71,False
3191,1,24,2011-07-15,2646.13,False
3192,1,24,2011-07-22,3557.17,False
3193,1,24,2011-07-29,4437.73,False
3194,1,24,2011-08-05,8729.88,False
3195,1,24,2011-08-12,7863.47,False
3196,1,24,2011-08-19,14288.65,False
3197,1,24,2011-08-26,13670.95,False
3332,1,25,2011-07-01,10158.06,False
3333,1,25,2011-07-08,10506.09,False
3334,1,25,2011-07-15,7500.17,False
3335,1,25,2011-07-22,7703.58,False
3336,1,25,2011-07-29,7299.9,False
3337,1,25,2011-08-05,10582.42,False
3338,1,25,2011-08-12,8731.19,False
3339,1,25,2011-08-19,8972.53,False
3340,1,25,2011-08-26,10073.34,False
3475,1,26,2011-07-01,5701.4,False
3476,1,26,2011-07-08,5172.07,False
3477,1,26,2011-07-15,4887.42,False
3478,1,26,2011-07-22,4356.37,False
3479,1,26,2011-07-29,4289.04,False
3480,1,26,2011-08-05,4825.24,False
3481,1,26,2011-08-12,4529.47,False
3482,1,26,2011-08-19,6590.93,False
3483,1,26,2011-08-26,5089.68,False
3618,1,27,2011-07-01,623.57,False
3619,1,27,2011-07-08,677.97,False
3620,1,27,2011-07-15,698.42,False
3621,1,27,2011-07-22,727.57,False
3622,1,27,2011-07-29,720.26,False
3623,1,27,2011-08-05,997.04,False
3624,1,27,2011-08-12,815.45,False
3625,1,27,2011-08-19,1360.46,False
3626,1,27,2011-08-26,1698.89,False
3761,1,28,2011-07-01,436.66,False
3762,1,28,2011-07-08,423.27,False
3763,1,28,2011-07-15,350.95,False
3764,1,28,2011-07-22,372.51,False
3765,1,28,2011-07-29,301.2,False
3766,1,28,2011-08-05,449.39,False
3767,1,28,2011-08-12,302.76,False
3768,1,28,2011-08-19,259.67,False
3769,1,28,2011-08-26,334.16,False
3904,1,29,2011-07-01,3750.0,False
3905,1,29,2011-07-08,4581.24,False
3906,1,29,2011-07-15,3243.28,False
3907,1,29,2011-07-22,3439.7,False
3908,1,29,2011-07-29,2978.08,False
3909,1,29,2011-08-05,4564.77,False
3910,1,29,2011-08-12,3339.78,False
3911,1,29,2011-08-19,4158.06,False
3912,1,29,2011-08-26,3735.18,False
4047,1,30,2011-07-01,4202.83,False
4048,1,30,2011-07-08,4308.14,False
4049,1,30,2011-07-15,3724.75,False
4050,1,30,2011-07-22,3599.5,False
4051,1,30,2011-07-29,2874.22,False
4052,1,30,2011-08-05,3172.58,False
4053,1,30,2011-08-12,3114.22,False
4054,1,30,2011-08-19,3465.77,False
4055,1,30,2011-08-26,3336.7,False
4190,1,31,2011-07-01,1391.6,False
4191,1,31,2011-07-08,2217.51,False
4192,1,31,2011-07-15,2939.24,False
4193,1,31,2011-07-22,2750.37,False
4194,1,31,2011-07-29,3348.93,False
4195,1,31,2011-08-05,4894.64,False
4196,1,31,2011-08-12,4521.44,False
4197,1,31,2011-08-19,7873.37,False
4198,1,31,2011-08-26,10089.76,False
4333,1,32,2011-07-01,6678.89,False
4334,1,32,2011-07-08,7014.83,False
4335,1,32,2011-07-15,6235.95,False
4336,1,32,2011-07-22,7208.69,False
4337,1,32,2011-07-29,5003.96,False
4338,1,32,2011-08-05,6170.36,False
4339,1,32,2011-08-12,5605.12,False
4340,1,32,2011-08-19,5079.24,False
4341,1,32,2011-08-26,3152.72,False
4476,1,33,2011-07-01,4205.16,False
4477,1,33,2011-07-08,3534.69,False
4478,1,33,2011-07-15,3156.82,False
4479,1,33,2011-07-22,4461.29,False
4480,1,33,2011-07-29,4994.13,False
4481,1,33,2011-08-05,7901.07,False
4482,1,33,2011-08-12,7364.64,False
4483,1,33,2011-08-19,11860.56,False
4484,1,33,2011-08-26,11409.33,False
4619,1,34,2011-07-01,11695.86,False
4620,1,34,2011-07-08,13311.92,False
4621,1,34,2011-07-15,10335.62,False
4622,1,34,2011-07-22,8661.59,False
4623,1,34,2011-07-29,9384.05,False
4624,1,34,2011-08-05,13498.51,False
4625,1,34,2011-08-12,11185.39,False
4626,1,34,2011-08-19,11307.0,False
4627,1,34,2011-08-26,10365.03,False
4762,1,35,2011-07-01,2535.58,False
4763,1,35,2011-07-08,2552.52,False
4764,1,35,2011-07-15,2332.95,False
4765,1,35,2011-07-22,2523.99,False
4766,1,35,2011-07-29,1879.13,False
4767,1,35,2011-08-05,2590.31,False
4768,1,35,2011-08-12,1806.76,False
4769,1,35,2011-08-19,2666.68,False
4770,1,35,2011-08-26,2285.84,False
4905,1,36,2011-07-01,3066.0,False
4906,1,36,2011-07-08,2611.0,False
4907,1,36,2011-07-15,964.0,False
4908,1,36,2011-07-22,1070.0,False
4909,1,36,2011-07-29,718.0,False
4910,1,36,2011-08-05,797.0,False
4911,1,36,2011-08-12,423.0,False
4912,1,36,2011-08-19,457.76,False
4913,1,36,2011-08-26,394.58,False
5048,1,37,2011-07-01,2528.27,False
5049,1,37,2011-07-08,2633.47,False
5050,1,37,2011-07-15,2329.61,False
5051,1,37,2011-07-22,2782.32,False
5052,1,37,2011-07-29,2856.77,False
5053,1,37,2011-08-05,2672.04,False
5054,1,37,2011-08-12,2620.3,False
5055,1,37,2011-08-19,2622.13,False
5056,1,37,2011-08-26,2592.32,False
5191,1,38,2011-07-01,68879.85,False
5192,1,38,2011-07-08,70660.17,False
5193,1,38,2011-07-15,81709.41,False
5194,1,38,2011-07-22,65138.27,False
5195,1,38,2011-07-29,68425.21,False
5196,1,38,2011-08-05,96719.55,False
5197,1,38,2011-08-12,69572.84,False
5198,1,38,2011-08-19,71090.57,False
5199,1,38,2011-08-26,60459.08,False
5334,1,40,2011-07-01,54963.04,False
5335,1,40,2011-07-08,54701.65,False
5336,1,40,2011-07-15,50544.99,False
5337,1,40,2011-07-22,49585.06,False
5338,1,40,2011-07-29,48943.99,False
5339,1,40,2011-08-05,56976.03,False
5340,1,40,2011-08-12,51106.65,False
5341,1,40,2011-08-19,53241.38,False
5342,1,40,2011-08-26,54901.78,False
5477,1,41,2011-07-01,246.87,False
5478,1,41,2011-07-08,651.5,False
5479,1,41,2011-07-15,364.88,False
5480,1,41,2011-07-22,693.0,False
5481,1,41,2011-07-29,855.0,False
5482,1,41,2011-08-05,1026.5,False
5483,1,41,2011-08-12,969.5,False
5484,1,41,2011-08-19,676.0,False
5485,1,41,2011-08-26,575.0,False
5620,1,42,2011-07-01,7638.89,False
5621,1,42,2011-07-08,6616.75,False
5622,1,42,2011-07-15,7068.99,False
5623,1,42,2011-07-22,8204.91,False
5624,1,42,2011-07-29,6992.37,False
5625,1,42,2011-08-05,7858.21,False
5626,1,42,2011-08-12,7308.1,False
5627,1,42,2011-08-19,7730.8,False
5628,1,42,2011-08-26,6976.5,False
5763,1,44,2011-07-01,4061.53,False
5764,1,44,2011-07-08,3590.9,False
5765,1,44,2011-07-15,3632.48,False
5766,1,44,2011-07-22,3385.24,False
5767,1,44,2011-07-29,3939.12,False
5768,1,44,2011-08-05,4242.68,False
5769,1,44,2011-08-12,4532.06,False
5770,1,44,2011-08-19,4211.91,False
5771,1,44,2011-08-26,4785.79,False
5880,1,45,2011-08-26,35.91,False
5977,1,46,2011-07-01,20260.49,False
5978,1,46,2011-07-08,20819.37,False
5979,1,46,2011-07-15,18825.83,False
5980,1,46,2011-07-22,18212.87,False
5981,1,46,2011-07-29,17801.56,False
5982,1,46,2011-08-05,19741.45,False
5983,1,46,2011-08-12,17231.34,False
5984,1,46,2011-08-19,17501.25,False
5985,1,46,2011-08-26,17963.72,False
6057,1,47,2011-07-08,-198.0,False
6058,1,47,2011-08-05,198.0,False
6059,1,47,2011-08-12,0.0,False
6060,1,47,2011-08-19,0.0,False
6131,1,48,2011-08-05,524.0,False
6132,1,48,2011-08-12,519.0,False
6133,1,48,2011-08-19,490.0,False
6134,1,48,2011-08-26,913.0,False
6267,1,49,2011-07-01,12148.34,False
6268,1,49,2011-07-08,8995.6,False
6269,1,49,2011-07-15,11921.08,False
6270,1,49,2011-07-22,10128.42,False
6271,1,49,2011-07-29,11816.35,False
6272,1,49,2011-08-05,13557.11,False
6273,1,49,2011-08-12,14666.76,False
6274,1,49,2011-08-19,13037.99,False
6275,1,49,2011-08-26,13517.07,False
6443,1,52,2011-07-01,2260.23,False
6444,1,52,2011-07-08,1435.73,False
6445,1,52,2011-07-15,1867.49,False
6446,1,52,2011-07-22,1431.0,False
6447,1,52,2011-07-29,1248.21,False
6448,1,52,2011-08-05,1253.03,False
6449,1,52,2011-08-12,2572.2,False
6450,1,52,2011-08-19,1645.92,False
6451,1,52,2011-08-26,1712.89,False
6583,1,54,2011-07-08,48.16,False
6584,1,54,2011-07-15,25.0,False
6585,1,54,2011-07-22,60.12,False
6586,1,54,2011-07-29,10.0,False
6587,1,54,2011-08-05,68.92,False
6588,1,54,2011-08-12,53.16,False
6589,1,54,2011-08-19,5.88,False
6590,1,54,2011-08-26,32.84,False
6719,1,55,2011-07-01,9175.14,False
6720,1,55,2011-07-08,9191.89,False
6721,1,55,2011-07-15,10956.97,False
6722,1,55,2011-07-22,9450.01,False
6723,1,55,2011-07-29,9872.47,False
6724,1,55,2011-08-05,9800.78,False
6725,1,55,2011-08-12,9227.49,False
6726,1,55,2011-08-19,7651.17,False
6727,1,55,2011-08-26,6962.22,False
6862,1,56,2011-07-01,1996.97,False
6863,1,56,2011-07-08,1145.04,False
6864,1,56,2011-07-15,747.29,False
6865,1,56,2011-07-22,563.45,False
6866,1,56,2011-07-29,1127.04,False
6867,1,56,2011-08-05,788.02,False
6868,1,56,2011-08-12,683.97,False
6869,1,56,2011-08-19,492.22,False
6870,1,56,2011-08-26,551.54,False
7005,1,58,2011-07-01,2650.0,False
7006,1,58,2011-07-08,4875.0,False
7007,1,58,2011-07-15,4365.0,False
7008,1,58,2011-07-22,5035.0,False
7009,1,58,2011-07-29,4745.0,False
7010,1,58,2011-08-05,3315.0,False
7011,1,58,2011-08-12,1365.0,False
7012,1,58,2011-08-19,4645.0,False
7013,1,58,2011-08-26,6070.0,False
7148,1,59,2011-07-01,202.78,False
7149,1,59,2011-07-08,233.81,False
7150,1,59,2011-07-15,175.62,False
7151,1,59,2011-07-22,126.46,False
7152,1,59,2011-07-29,194.29,False
7153,1,59,2011-08-05,380.22,False
7154,1,59,2011-08-12,160.07,False
7155,1,59,2011-08-19,261.35,False
7156,1,59,2011-08-26,205.78,False
7291,1,60,2011-07-01,1126.4,False
7292,1,60,2011-07-08,818.4,False
7293,1,60,2011-07-15,862.4,False
7294,1,60,2011-07-22,800.8,False
7295,1,60,2011-07-29,686.4,False
7296,1,60,2011-08-05,1232.0,False
7297,1,60,2011-08-12,800.8,False
7298,1,60,2011-08-19,765.6,False
7299,1,60,2011-08-26,906.4,False
7434,1,67,2011-07-01,4219.62,False
7435,1,67,2011-07-08,3796.96,False
7436,1,67,2011-07-15,4153.54,False
7437,1,67,2011-07-22,5169.35,False
7438,1,67,2011-07-29,4852.67,False
7439,1,67,2011-08-05,5529.58,False
7440,1,67,2011-08-12,5265.8,False
7441,1,67,2011-08-19,4929.5,False
7442,1,67,2011-08-26,4865.55,False
7577,1,71,2011-07-01,2172.68,False
7578,1,71,2011-07-08,2096.32,False
7579,1,71,2011-07-15,2039.99,False
7580,1,71,2011-07-22,3370.9,False
7581,1,71,2011-07-29,2557.67,False
7582,1,71,2011-08-05,3005.37,False
7583,1,71,2011-08-12,3557.88,False
7584,1,71,2011-08-19,4094.73,False
7585,1,71,2011-08-26,3212.68,False
7720,1,72,2011-07-01,37493.58,False
7721,1,72,2011-07-08,32577.03,False
7722,1,72,2011-07-15,37570.26,False
7723,1,72,2011-07-22,35464.49,False
7724,1,72,2011-07-29,36132.57,False
7725,1,72,2011-08-05,41315.33,False
7726,1,72,2011-08-12,39234.13,False
7727,1,72,2011-08-19,42481.55,False
7728,1,72,2011-08-26,49944.34,False
7863,1,74,2011-07-01,10969.87,False
7864,1,74,2011-07-08,9759.79,False
7865,1,74,2011-07-15,9455.39,False
7866,1,74,2011-07-22,9441.22,False
7867,1,74,2011-07-29,9729.75,False
7868,1,74,2011-08-05,10460.68,False
7869,1,74,2011-08-12,12363.2,False
7870,1,74,2011-08-19,12020.11,False
7871,1,74,2011-08-26,13971.69,False
7939,1,78,2011-08-26,10.0,False
8013,1,79,2011-07-01,35335.8,False
8014,1,79,2011-07-08,36448.88,False
8015,1,79,2011-07-15,29505.12,False
8016,1,79,2011-07-22,28530.68,False
8017,1,79,2011-07-29,28715.75,False
8018,1,79,2011-08-05,45837.83,False
8019,1,79,2011-08-12,29878.13,False
8020,1,79,2011-08-19,32156.49,False
8021,1,79,2011-08-26,29392.95,False
8156,1,80,2011-07-01,16980.03,False
8157,1,80,2011-07-08,16737.68,False
8158,1,80,2011-07-15,8990.81,False
8159,1,80,2011-07-22,7320.66,False
8160,1,80,2011-07-29,7728.65,False
8161,1,80,2011-08-05,18308.8,False
8162,1,80,2011-08-12,20124.61,False
8163,1,80,2011-08-19,19146.71,False
8164,1,80,2011-08-26,17705.84,False
8299,1,81,2011-07-01,29039.19,False
8300,1,81,2011-07-08,30907.17,False
8301,1,81,2011-07-15,27839.64,False
8302,1,81,2011-07-22,27636.86,False
8303,1,81,2011-07-29,26624.75,False
8304,1,81,2011-08-05,30825.65,False
8305,1,81,2011-08-12,30549.41,False
8306,1,81,2011-08-19,30031.85,False
8307,1,81,2011-08-26,27927.33,False
8442,1,82,2011-07-01,20927.08,False
8443,1,82,2011-07-08,21765.06,False
8444,1,82,2011-07-15,18346.17,False
8445,1,82,2011-07-22,17312.56,False
8446,1,82,2011-07-29,16405.74,False
8447,1,82,2011-08-05,20902.12,False
8448,1,82,2011-08-12,18091.77,False
8449,1,82,2011-08-19,17513.33,False
8450,1,82,2011-08-26,17447.29,False
8585,1,83,2011-07-01,4673.3,False
8586,1,83,2011-07-08,5932.71,False
8587,1,83,2011-07-15,5984.9,False
8588,1,83,2011-07-22,4921.38,False
8589,1,83,2011-07-29,4456.21,False
8590,1,83,2011-08-05,4966.77,False
8591,1,83,2011-08-12,6466.53,False
8592,1,83,2011-08-19,5551.16,False
8593,1,83,2011-08-26,4055.53,False
8728,1,85,2011-07-01,2791.58,False
8729,1,85,2011-07-08,2898.9,False
8730,1,85,2011-07-15,2775.16,False
8731,1,85,2011-07-22,2812.23,False
8732,1,85,2011-07-29,3772.51,False
8733,1,85,2011-08-05,3023.47,False
8734,1,85,2011-08-12,3173.58,False
8735,1,85,2011-08-19,3363.95,False
8736,1,85,2011-08-26,2591.24,False
8871,1,87,2011-07-01,55289.47,False
8872,1,87,2011-07-08,49784.22,False
8873,1,87,2011-07-15,44682.84,False
8874,1,87,2011-07-22,46947.71,False
8875,1,87,2011-07-29,43333.7,False
8876,1,87,2011-08-05,58724.31,False
8877,1,87,2011-08-12,40366.17,False
8878,1,87,2011-08-19,46018.41,False
8879,1,87,2011-08-26,45772.44,False
9014,1,90,2011-07-01,81547.54,False
9015,1,90,2011-07-08,81734.19,False
9016,1,90,2011-07-15,80607.94,False
9017,1,90,2011-07-22,77007.16,False
9018,1,90,2011-07-29,73528.32,False
9019,1,90,2011-08-05,85719.19,False
9020,1,90,2011-08-12,88561.84,False
9021,1,90,2011-08-19,88820.61,False
9022,1,90,2011-08-26,78805.43,False
9157,1,91,2011-07-01,61103.02,False
9158,1,91,2011-07-08,69752.06,False
9159,1,91,2011-07-15,72630.05,False
9160,1,91,2011-07-22,63838.02,False
9161,1,91,2011-07-29,55048.43,False
9162,1,91,2011-08-05,68086.06,False
9163,1,91,2011-08-12,71768.89,False
9164,1,91,2011-08-19,67995.61,False
9165,1,91,2011-08-26,59197.5,False
9300,1,92,2011-07-01,120155.9,False
9301,1,92,2011-07-08,134861.72,False
9302,1,92,2011-07-15,131780.79,False
9303,1,92,2011-07-22,118968.09,False
9304,1,92,2011-07-29,111929.27,False
9305,1,92,2011-08-05,137310.46,False
9306,1,92,2011-08-12,139822.31,False
9307,1,92,2011-08-19,132026.43,False
9308,1,92,2011-08-26,117474.47,False
9443,1,93,2011-07-01,68650.5,False
9444,1,93,2011-07-08,80746.97,False
9445,1,93,2011-07-15,75611.67,False
9446,1,93,2011-07-22,67458.01,False
9447,1,93,2011-07-29,58927.26,False
9448,1,93,2011-08-05,74028.8,False
9449,1,93,2011-08-12,77994.13,False
9450,1,93,2011-08-19,75368.89,False
9451,1,93,2011-08-26,61528.93,False
9586,1,94,2011-07-01,64090.76,False
9587,1,94,2011-07-08,68829.04,False
9588,1,94,2011-07-15,66176.37,False
9589,1,94,2011-07-22,64679.25,False
9590,1,94,2011-07-29,60914.58,False
9591,1,94,2011-08-05,71058.02,False
9592,1,94,2011-08-12,71110.75,False
9593,1,94,2011-08-19,67602.79,False
9594,1,94,2011-08-26,66796.49,False
9729,1,95,2011-07-01,128054.88,False
9730,1,95,2011-07-08,133213.04,False
9731,1,95,2011-07-15,127906.5,False
9732,1,95,2011-07-22,121483.11,False
9733,1,95,2011-07-29,117284.94,False
9734,1,95,2011-08-05,138538.47,False
9735,1,95,2011-08-12,138567.1,False
9736,1,95,2011-08-19,133260.84,False
9737,1,95,2011-08-26,122721.92,False
9851,1,96,2011-07-01,38496.08,False
9852,1,96,2011-07-08,42248.59,False
9853,1,96,2011-07-15,32265.16,False
9854,1,96,2011-07-22,33359.3,False
9855,1,96,2011-07-29,33784.54,False
9856,1,96,2011-08-05,32757.9,False
9857,1,96,2011-08-12,32767.41,False
9858,1,96,2011-08-19,29969.5,False
9859,1,96,2011-08-26,29743.7,False
9994,1,97,2011-07-01,36457.02,False
9995,1,97,2011-07-08,39544.16,False
9996,1,97,2011-07-15,38860.63,False
9997,1,97,2011-07-22,35158.35,False
9998,1,97,2011-07-29,32060.9,False
9999,1,97,2011-08-05,37986.05,False
10000,1,97,2011-08-12,37747.44,False
10001,1,97,2011-08-19,38711.47,False
10002,1,97,2011-08-26,33691.44,False
10137,1,98,2011-07-01,8283.28,False
10138,1,98,2011-07-08,10753.17,False
10139,1,98,2011-07-15,9565.83,False
10140,1,98,2011-07-22,9682.59,False
10141,1,98,2011-07-29,9680.43,False
10142,1,98,2011-08-05,10252.87,False
10143,1,98,2011-08-12,11003.31,False
10144,1,98,2011-08-19,11210.22,False
10145,1,98,2011-08-26,9876.7,False
10213,1,99,2011-08-19,510.0,False
10214,1,99,2011-08-26,120.0,False
10317,2,1,2011-07-01,21706.59,False
10318,2,1,2011-07-08,21037.47,False
10319,2,1,2011-07-15,20810.61,False
10320,2,1,2011-07-22,20456.83,False
10321,2,1,2011-07-29,20783.05,False
10322,2,1,2011-08-05,20875.73,False
10323,2,1,2011-08-12,20580.3,False
10324,2,1,2011-08-19,21324.65,False
10325,2,1,2011-08-26,21642.33,False
10460,2,2,2011-07-01,64838.42,False
10461,2,2,2011-07-08,64206.49,False
10462,2,2,2011-07-15,63850.33,False
10463,2,2,2011-07-22,64188.7,False
10464,2,2,2011-07-29,62022.55,False
10465,2,2,2011-08-05,67755.05,False
10466,2,2,2011-08-12,66849.04,False
10467,2,2,2011-08-19,67360.35,False
10468,2,2,2011-08-26,69418.62,False
10603,2,3,2011-07-01,10217.77,False
10604,2,3,2011-07-08,11795.66,False
10605,2,3,2011-07-15,20035.43,False
10606,2,3,2011-07-22,26963.83,False
10607,2,3,2011-07-29,31299.26,False
10608,2,3,2011-08-05,41720.49,False
10609,2,3,2011-08-12,49828.06,False
10610,2,3,2011-08-19,68674.69,False
10611,2,3,2011-08-26,62742.35,False
10746,2,4,2011-07-01,46307.86,False
10747,2,4,2011-07-08,44431.5,False
10748,2,4,2011-07-15,41935.9,False
10749,2,4,2011-07-22,42379.14,False
10750,2,4,2011-07-29,42761.1,False
10751,2,4,2011-08-05,46332.58,False
10752,2,4,2011-08-12,45898.36,False
10753,2,4,2011-08-19,48759.46,False
