,Store,Dept,Date,Weekly_Sales,IsHoliday
1528,1,11,2011-12-23,31435.36,False
1529,1,11,2011-12-30,24030.39,True
1664,1,12,2011-11-04,9964.78,False
1665,1,12,2011-11-11,10216.64,False
1666,1,12,2011-11-18,9872.05,False
1667,1,12,2011-11-25,7816.44,True
1668,1,12,2011-12-02,7587.6,False
1669,1,12,2011-12-09,8014.5,False
1670,1,12,2011-12-16,7784.82,False
1671,1,12,2011-12-23,8311.17,False
1672,1,12,2011-12-30,7699.0,True
1807,1,13,2011-11-04,41907.62,False
1808,1,13,2011-11-11,37255.89,False
1809,1,13,2011-11-18,37077.82,False
1810,1,13,2011-11-25,38625.48,True
1811,1,13,2011-12-02,37507.93,False
1812,1,13,2011-12-09,36404.7,False
1813,1,13,2011-12-16,32782.17,False
1814,1,13,2011-12-23,36950.91,False
1815,1,13,2011-12-30,32871.95,True
1950,1,14,2011-11-04,13634.48,False
1951,1,14,2011-11-11,14903.78,False
1952,1,14,2011-11-18,17803.49,False
1953,1,14,2011-11-25,39773.89,True
1954,1,14,2011-12-02,18110.97,False
1955,1,14,2011-12-09,23852.42,False
1956,1,14,2011-12-16,28845.68,False
1957,1,14,2011-12-23,46096.24,False
1958,1,14,2011-12-30,25846.86,True
2093,1,16,2011-11-04,6560.94,False
2094,1,16,2011-11-11,5913.03,False
2095,1,16,2011-11-18,4643.82,False
2096,1,16,2011-11-25,8400.69,True
2097,1,16,2011-12-02,5715.31,False
2098,1,16,2011-12-09,5024.36,False
2099,1,16,2011-12-16,4613.92,False
2100,1,16,2011-12-23,6233.78,False
2101,1,16,2011-12-30,5052.77,True
2236,1,17,2011-11-04,7760.73,False
2237,1,17,2011-11-11,7316.53,False
2238,1,17,2011-11-18,9558.5,False
2239,1,17,2011-11-25,12329.5,True
2240,1,17,2011-12-02,9490.05,False
2241,1,17,2011-12-09,10484.57,False
2242,1,17,2011-12-16,11642.24,False
2243,1,17,2011-12-23,18463.27,False
2244,1,17,2011-12-30,10619.45,True
2358,1,18,2011-11-04,14133.85,False
2359,1,18,2011-11-11,10170.41,False
2360,1,18,2011-11-18,14159.67,False
2361,1,18,2011-11-25,30543.19,True
2362,1,18,2011-12-02,47731.67,False
2363,1,18,2011-12-09,41114.36,False
2364,1,18,2011-12-16,33932.27,False
2365,1,18,2011-12-23,22602.34,False
2366,1,18,2011-12-30,21444.65,True
2492,1,19,2011-11-04,821.45,False
2493,1,19,2011-11-11,932.24,False
2494,1,19,2011-11-18,793.08,False
2495,1,19,2011-11-25,831.4,True
2496,1,19,2011-12-02,1414.06,False
2497,1,19,2011-12-09,1749.04,False
2498,1,19,2011-12-16,1381.01,False
2499,1,19,2011-12-23,1904.53,False
2500,1,19,2011-12-30,878.8,True
2635,1,20,2011-11-04,3180.12,False
2636,1,20,2011-11-11,3114.01,False
2637,1,20,2011-11-18,2690.25,False
2638,1,20,2011-11-25,5425.0,True
2639,1,20,2011-12-02,3117.17,False
2640,1,20,2011-12-09,2944.45,False
2641,1,20,2011-12-16,3619.16,False
2642,1,20,2011-12-23,5524.27,False
2643,1,20,2011-12-30,4009.01,True
2778,1,21,2011-11-04,8784.77,False
2779,1,21,2011-11-11,8742.41,False
2780,1,21,2011-11-18,7820.46,False
2781,1,21,2011-11-25,10158.02,True
2782,1,21,2011-12-02,7854.17,False
2783,1,21,2011-12-09,9686.83,False
2784,1,21,2011-12-16,10855.44,False
2785,1,21,2011-12-23,13551.98,False
2786,1,21,2011-12-30,7329.41,True
2921,1,22,2011-11-04,8835.52,False
2922,1,22,2011-11-11,6596.53,False
2923,1,22,2011-11-18,7206.64,False
2924,1,22,2011-11-25,20555.07,True
2925,1,22,2011-12-02,7882.59,False
2926,1,22,2011-12-09,10035.25,False
2927,1,22,2011-12-16,9596.7,False
2928,1,22,2011-12-23,16590.12,False
2929,1,22,2011-12-30,10671.89,True
3064,1,23,2011-11-04,23869.96,False
3065,1,23,2011-11-11,21318.68,False
3066,1,23,2011-11-18,19124.1,False
3067,1,23,2011-11-25,31848.99,True
3068,1,23,2011-12-02,24682.22,False
3069,1,23,2011-12-09,33303.15,False
3070,1,23,2011-12-16,32907.32,False
3071,1,23,2011-12-23,51911.82,False
3072,1,23,2011-12-30,23757.52,True
3207,1,24,2011-11-04,6207.98,False
3208,1,24,2011-11-11,6053.49,False
3209,1,24,2011-11-18,4818.2,False
3210,1,24,2011-11-25,10847.14,True
3211,1,24,2011-12-02,6760.41,False
3212,1,24,2011-12-09,9842.25,False
3213,1,24,2011-12-16,11274.48,False
3214,1,24,2011-12-23,12694.74,False
3215,1,24,2011-12-30,4818.81,True
3350,1,25,2011-11-04,11718.41,False
3351,1,25,2011-11-11,10417.72,False
3352,1,25,2011-11-18,8130.08,False
3353,1,25,2011-11-25,11997.22,True
3354,1,25,2011-12-02,10721.09,False
3355,1,25,2011-12-09,11802.37,False
3356,1,25,2011-12-16,11820.17,False
3357,1,25,2011-12-23,15195.72,False
3358,1,25,2011-12-30,9327.8,True
3493,1,26,2011-11-04,9017.92,False
3494,1,26,2011-11-11,7693.46,False
3495,1,26,2011-11-18,5878.78,False
3496,1,26,2011-11-25,8690.17,True
3497,1,26,2011-12-02,7107.23,False
3498,1,26,2011-12-09,8443.46,False
3499,1,26,2011-12-16,9502.94,False
3500,1,26,2011-12-23,12517.98,False
3501,1,26,2011-12-30,5036.62,True
3636,1,27,2011-11-04,2002.85,False
3637,1,27,2011-11-11,1882.59,False
3638,1,27,2011-11-18,1707.85,False
3639,1,27,2011-11-25,1992.88,True
3640,1,27,2011-12-02,1752.13,False
3641,1,27,2011-12-09,2606.7,False
3642,1,27,2011-12-16,4225.6,False
3643,1,27,2011-12-23,5131.93,False
3644,1,27,2011-12-30,2882.08,True
3779,1,28,2011-11-04,966.26,False
3780,1,28,2011-11-11,788.61,False
3781,1,28,2011-11-18,648.03,False
3782,1,28,2011-11-25,526.29,True
3783,1,28,2011-12-02,685.52,False
3784,1,28,2011-12-09,820.59,False
3785,1,28,2011-12-16,853.19,False
3786,1,28,2011-12-23,903.97,False
3787,1,28,2011-12-30,714.86,True
3922,1,29,2011-11-04,5024.72,False
3923,1,29,2011-11-11,4530.75,False
3924,1,29,2011-11-18,4334.62,False
3925,1,29,2011-11-25,5641.46,True
3926,1,29,2011-12-02,5466.91,False
3927,1,29,2011-12-09,6750.53,False
3928,1,29,2011-12-16,8445.01,False
3929,1,29,2011-12-23,12848.12,False
3930,1,29,2011-12-30,6951.19,True
4065,1,30,2011-11-04,2670.86,False
4066,1,30,2011-11-11,2573.12,False
4067,1,30,2011-11-18,2041.76,False
4068,1,30,2011-11-25,3152.56,True
4069,1,30,2011-12-02,2334.96,False
4070,1,30,2011-12-09,2343.4,False
4071,1,30,2011-12-16,2395.98,False
4072,1,30,2011-12-23,2829.74,False
4073,1,30,2011-12-30,2155.22,True
4208,1,31,2011-11-04,1675.41,False
4209,1,31,2011-11-11,1683.65,False
4210,1,31,2011-11-18,1486.76,False
4211,1,31,2011-11-25,1542.03,True
4212,1,31,2011-12-02,1921.19,False
4213,1,31,2011-12-09,3432.08,False
4214,1,31,2011-12-16,3245.04,False
4215,1,31,2011-12-23,4743.7,False
4216,1,31,2011-12-30,2247.9,True
4351,1,32,2011-11-04,7761.5,False
4352,1,32,2011-11-11,7124.84,False
4353,1,32,2011-11-18,4502.04,False
4354,1,32,2011-11-25,8978.16,True
4355,1,32,2011-12-02,7939.32,False
4356,1,32,2011-12-09,13979.39,False
4357,1,32,2011-12-16,17251.57,False
4358,1,32,2011-12-23,35301.3,False
4359,1,32,2011-12-30,14581.39,True
4494,1,33,2011-11-04,6252.82,False
4495,1,33,2011-11-11,5622.58,False
4496,1,33,2011-11-18,4303.63,False
4497,1,33,2011-11-25,10793.97,True
4498,1,33,2011-12-02,7049.78,False
4499,1,33,2011-12-09,9505.36,False
4500,1,33,2011-12-16,10083.01,False
4501,1,33,2011-12-23,13657.4,False
4502,1,33,2011-12-30,4914.09,True
4637,1,34,2011-11-04,12121.54,False
4638,1,34,2011-11-11,11197.3,False
4639,1,34,2011-11-18,9773.47,False
4640,1,34,2011-11-25,14744.09,True
4641,1,34,2011-12-02,10172.39,False
4642,1,34,2011-12-09,15044.32,False
4643,1,34,2011-12-16,14714.73,False
4644,1,34,2011-12-23,16180.84,False
4645,1,34,2011-12-30,10554.13,True
4780,1,35,2011-11-04,2848.99,False
4781,1,35,2011-11-11,2576.34,False
4782,1,35,2011-11-18,2635.81,False
4783,1,35,2011-11-25,3126.99,True
4784,1,35,2011-12-02,2450.12,False
4785,1,35,2011-12-09,3023.41,False
4786,1,35,2011-12-16,3045.08,False
4787,1,35,2011-12-23,3532.72,False
4788,1,35,2011-12-30,2631.24,True
4923,1,36,2011-11-04,1840.28,False
4924,1,36,2011-11-11,1485.91,False
4925,1,36,2011-11-18,1078.92,False
4926,1,36,2011-11-25,1526.35,True
4927,1,36,2011-12-02,1710.05,False
4928,1,36,2011-12-09,3169.24,False
4929,1,36,2011-12-16,2523.53,False
4930,1,36,2011-12-23,4298.54,False
4931,1,36,2011-12-30,2656.78,True
5066,1,37,2011-11-04,2751.27,False
5067,1,37,2011-11-11,3157.52,False
5068,1,37,2011-11-18,2600.89,False
5069,1,37,2011-11-25,2786.48,True
5070,1,37,2011-12-02,2496.33,False
5071,1,37,2011-12-09,2695.24,False
5072,1,37,2011-12-16,2401.0,False
5073,1,37,2011-12-23,2348.56,False
5074,1,37,2011-12-30,2203.49,True
5209,1,38,2011-11-04,115249.43,False
5210,1,38,2011-11-11,86946.05,False
5211,1,38,2011-11-18,70210.07,False
5212,1,38,2011-11-25,57562.29,True
5213,1,38,2011-12-02,98037.09,False
5214,1,38,2011-12-09,83237.41,False
5215,1,38,2011-12-16,77567.96,False
5216,1,38,2011-12-23,65636.08,False
5217,1,38,2011-12-30,63659.49,True
5352,1,40,2011-11-04,60596.74,False
5353,1,40,2011-11-11,58511.53,False
5354,1,40,2011-11-18,56500.66,False
5355,1,40,2011-11-25,53816.93,True
5356,1,40,2011-12-02,63497.31,False
5357,1,40,2011-12-09,61261.65,False
5358,1,40,2011-12-16,59020.69,False
5359,1,40,2011-12-23,63663.51,False
5360,1,40,2011-12-30,55520.06,True
5495,1,41,2011-11-04,1260.0,False
5496,1,41,2011-11-11,792.5,False
5497,1,41,2011-11-18,1005.0,False
5498,1,41,2011-11-25,3254.07,True
5499,1,41,2011-12-02,1852.54,False
5500,1,41,2011-12-09,1423.91,False
5501,1,41,2011-12-16,2237.47,False
5502,1,41,2011-12-23,4164.38,False
5503,1,41,2011-12-30,1573.0,True
5638,1,42,2011-11-04,9079.08,False
5639,1,42,2011-11-11,7252.84,False
5640,1,42,2011-11-18,7989.25,False
5641,1,42,2011-11-25,7324.21,True
5642,1,42,2011-12-02,6181.99,False
5643,1,42,2011-12-09,6824.05,False
5644,1,42,2011-12-16,7123.1,False
5645,1,42,2011-12-23,7486.65,False
5646,1,42,2011-12-30,6924.5,True
5781,1,44,2011-11-04,5626.16,False
5782,1,44,2011-11-11,5859.12,False
5783,1,44,2011-11-18,5545.99,False
5784,1,44,2011-11-25,7463.46,True
5785,1,44,2011-12-02,6846.36,False
5786,1,44,2011-12-09,9623.65,False
5787,1,44,2011-12-16,9212.12,False
5788,1,44,2011-12-23,8587.31,False
5789,1,44,2011-12-30,3802.42,True
5888,1,45,2011-11-04,57.85,False
5889,1,45,2011-11-11,9.97,False
5890,1,45,2011-11-18,11.97,False
5891,1,45,2011-12-02,11.97,False
5892,1,45,2011-12-09,33.91,False
5893,1,45,2011-12-23,11.97,False
5894,1,45,2011-12-30,11.97,True
5995,1,46,2011-11-04,19041.07,False
5996,1,46,2011-11-11,17593.42,False
5997,1,46,2011-11-18,17753.95,False
5998,1,46,2011-11-25,19731.84,True
5999,1,46,2011-12-02,20061.91,False
6000,1,46,2011-12-09,24204.73,False
6001,1,46,2011-12-16,33643.26,False
6002,1,46,2011-12-23,43637.95,False
6003,1,46,2011-12-30,26431.67,True
6062,1,47,2011-12-23,-498.0,False
6144,1,48,2011-11-04,1188.0,False
6145,1,48,2011-11-11,2443.0,False
6146,1,48,2011-11-18,953.0,False
6147,1,48,2011-11-25,3033.0,True
6148,1,48,2011-12-02,3306.0,False
6149,1,48,2011-12-09,1951.0,False
6150,1,48,2011-12-16,2672.0,False
6151,1,48,2011-12-23,6445.0,False
6152,1,48,2011-12-30,1744.0,True
6285,1,49,2011-11-04,9810.97,False
6286,1,49,2011-11-11,10003.1,False
6287,1,49,2011-11-18,11526.57,False
6288,1,49,2011-11-25,7722.64,True
6289,1,49,2011-12-02,9186.33,False
6290,1,49,2011-12-09,10631.16,False
6291,1,49,2011-12-16,9266.02,False
6292,1,49,2011-12-23,9082.15,False
6293,1,49,2011-12-30,12877.44,True
6461,1,52,2011-11-04,2317.71,False
6462,1,52,2011-11-11,2157.44,False
6463,1,52,2011-11-18,1703.73,False
6464,1,52,2011-11-25,3139.23,True
6465,1,52,2011-12-02,3409.71,False
6466,1,52,2011-12-09,3175.44,False
6467,1,52,2011-12-16,2654.13,False
6468,1,52,2011-12-23,4013.93,False
6469,1,52,2011-12-30,1879.45,True
6599,1,54,2011-11-04,44.8,False
6600,1,54,2011-11-11,81.16,False
6601,1,54,2011-11-18,43.0,False
6602,1,54,2011-11-25,24.24,True
6603,1,54,2011-12-02,59.8,False
6604,1,54,2011-12-09,74.88,False
6605,1,54,2011-12-16,48.42,False
6606,1,54,2011-12-23,197.44,False
6607,1,54,2011-12-30,120.18,True
6737,1,55,2011-11-04,12682.1,False
6738,1,55,2011-11-11,23728.53,False
6739,1,55,2011-11-18,16338.81,False
6740,1,55,2011-11-25,30868.94,True
6741,1,55,2011-12-02,15958.05,False
6742,1,55,2011-12-09,17699.32,False
6743,1,55,2011-12-16,25261.76,False
6744,1,55,2011-12-23,45369.2,False
6745,1,55,2011-12-30,29051.72,True
6880,1,56,2011-11-04,801.07,False
6881,1,56,2011-11-11,792.42,False
6882,1,56,2011-11-18,1241.47,False
6883,1,56,2011-11-25,2003.93,True
6884,1,56,2011-12-02,1157.9,False
6885,1,56,2011-12-09,1708.9,False
6886,1,56,2011-12-16,1227.56,False
6887,1,56,2011-12-23,405.84,False
6888,1,56,2011-12-30,283.82,True
7023,1,58,2011-11-04,1110.0,False
7024,1,58,2011-11-11,4770.0,False
7025,1,58,2011-11-18,2900.0,False
7026,1,58,2011-11-25,1780.0,True
7027,1,58,2011-12-02,3732.0,False
7028,1,58,2011-12-09,5815.0,False
7029,1,58,2011-12-16,3735.0,False
7030,1,58,2011-12-23,6950.0,False
7031,1,58,2011-12-30,3420.0,True
7166,1,59,2011-11-04,571.34,False
7167,1,59,2011-11-11,785.41,False
7168,1,59,2011-11-18,797.35,False
7169,1,59,2011-11-25,972.87,True
7170,1,59,2011-12-02,1450.52,False
7171,1,59,2011-12-09,2044.76,False
7172,1,59,2011-12-16,4400.06,False
7173,1,59,2011-12-23,6483.26,False
7174,1,59,2011-12-30,3903.44,True
7309,1,60,2011-11-04,1416.8,False
7310,1,60,2011-11-11,1038.4,False
7311,1,60,2011-11-18,739.2,False
7312,1,60,2011-11-25,985.6,True
7313,1,60,2011-12-02,1584.0,False
7314,1,60,2011-12-09,1372.8,False
7315,1,60,2011-12-16,1443.2,False
7316,1,60,2011-12-23,1293.6,False
7317,1,60,2011-12-30,589.6,True
7452,1,67,2011-11-04,5780.29,False
7453,1,67,2011-11-11,6268.3,False
7454,1,67,2011-11-18,5669.41,False
7455,1,67,2011-11-25,6577.25,True
7456,1,67,2011-12-02,5920.02,False
7457,1,67,2011-12-09,8250.17,False
7458,1,67,2011-12-16,11859.38,False
7459,1,67,2011-12-23,13785.93,False
7460,1,67,2011-12-30,6644.45,True
7595,1,71,2011-11-04,2696.35,False
7596,1,71,2011-11-11,2310.34,False
7597,1,71,2011-11-18,1709.51,False
7598,1,71,2011-11-25,5751.48,True
7599,1,71,2011-12-02,2711.84,False
7600,1,71,2011-12-09,3096.8,False
7601,1,71,2011-12-16,2892.04,False
7602,1,71,2011-12-23,5137.59,False
7603,1,71,2011-12-30,4031.65,True
7738,1,72,2011-11-04,63620.54,False
7739,1,72,2011-11-11,42060.48,False
7740,1,72,2011-11-18,43050.78,False
7741,1,72,2011-11-25,203670.47,True
7742,1,72,2011-12-02,55188.08,False
7743,1,72,2011-12-09,60494.84,False
7744,1,72,2011-12-16,62424.9,False
7745,1,72,2011-12-23,94243.47,False
7746,1,72,2011-12-30,59732.61,True
7881,1,74,2011-11-04,8436.48,False
7882,1,74,2011-11-11,10017.61,False
7883,1,74,2011-11-18,9918.65,False
7884,1,74,2011-11-25,20182.75,True
7885,1,74,2011-12-02,10148.65,False
7886,1,74,2011-12-09,9569.52,False
7887,1,74,2011-12-16,10228.59,False
7888,1,74,2011-12-23,13264.44,False
7889,1,74,2011-12-30,13382.99,True
7933,1,77,2011-11-25,1431.0,True
7934,1,77,2011-12-02,204.0,False
8031,1,79,2011-11-04,42665.35,False
8032,1,79,2011-11-11,31898.63,False
8033,1,79,2011-11-18,30928.23,False
8034,1,79,2011-11-25,33533.15,True
8035,1,79,2011-12-02,38806.56,False
8036,1,79,2011-12-09,37340.34,False
8037,1,79,2011-12-16,33041.49,False
8038,1,79,2011-12-23,34196.74,False
8039,1,79,2011-12-30,27676.43,True
8174,1,80,2011-11-04,17737.56,False
8175,1,80,2011-11-11,18932.74,False
8176,1,80,2011-11-18,19646.97,False
8177,1,80,2011-11-25,17754.36,True
8178,1,80,2011-12-02,16633.66,False
8179,1,80,2011-12-09,19046.33,False
8180,1,80,2011-12-16,20943.81,False
8181,1,80,2011-12-23,22350.09,False
8182,1,80,2011-12-30,15722.33,True
8317,1,81,2011-11-04,28384.78,False
8318,1,81,2011-11-11,29705.92,False
8319,1,81,2011-11-18,30031.81,False
8320,1,81,2011-11-25,31047.79,True
8321,1,81,2011-12-02,26715.24,False
8322,1,81,2011-12-09,29622.19,False
8323,1,81,2011-12-16,30033.48,False
8324,1,81,2011-12-23,31972.69,False
8325,1,81,2011-12-30,24167.38,True
8460,1,82,2011-11-04,19833.86,False
8461,1,82,2011-11-11,19452.05,False
8462,1,82,2011-11-18,19776.44,False
8463,1,82,2011-11-25,21972.8,True
8464,1,82,2011-12-02,21205.01,False
8465,1,82,2011-12-09,28826.71,False
8466,1,82,2011-12-16,36636.58,False
8467,1,82,2011-12-23,58789.91,False
8468,1,82,2011-12-30,30132.4,True
8603,1,83,2011-11-04,4357.48,False
8604,1,83,2011-11-11,5143.03,False
8605,1,83,2011-11-18,4355.72,False
8606,1,83,2011-11-25,3920.55,True
8607,1,83,2011-12-02,4241.39,False
8608,1,83,2011-12-09,4927.3,False
8609,1,83,2011-12-16,4859.65,False
8610,1,83,2011-12-23,5941.8,False
8611,1,83,2011-12-30,4504.03,True
8746,1,85,2011-11-04,3151.68,False
8747,1,85,2011-11-11,2963.69,False
8748,1,85,2011-11-18,3099.16,False
8749,1,85,2011-11-25,3313.06,True
8750,1,85,2011-12-02,3702.52,False
8751,1,85,2011-12-09,6436.15,False
8752,1,85,2011-12-16,6994.4,False
8753,1,85,2011-12-23,9020.76,False
8754,1,85,2011-12-30,3545.8,True
8889,1,87,2011-11-04,61144.52,False
8890,1,87,2011-11-11,45489.31,False
8891,1,87,2011-11-18,43185.42,False
8892,1,87,2011-11-25,48722.58,True
8893,1,87,2011-12-02,54537.22,False
8894,1,87,2011-12-09,49818.68,False
8895,1,87,2011-12-16,46663.62,False
8896,1,87,2011-12-23,49707.56,False
8897,1,87,2011-12-30,48035.97,True
9032,1,90,2011-11-04,91762.29,False
9033,1,90,2011-11-11,92964.97,False
9034,1,90,2011-11-18,95540.57,False
9035,1,90,2011-11-25,107508.68,True
9036,1,90,2011-12-02,83052.32,False
9037,1,90,2011-12-09,94666.69,False
9038,1,90,2011-12-16,97444.15,False
9039,1,90,2011-12-23,116538.94,False
9040,1,90,2011-12-30,77988.13,True
9175,1,91,2011-11-04,62223.17,False
9176,1,91,2011-11-11,67041.24,False
9177,1,91,2011-11-18,66433.08,False
9178,1,91,2011-11-25,59802.65,True
9179,1,91,2011-12-02,55855.06,False
9180,1,91,2011-12-09,69381.12,False
9181,1,91,2011-12-16,65913.64,False
9182,1,91,2011-12-23,67740.71,False
9183,1,91,2011-12-30,48263.59,True
9318,1,92,2011-11-04,152401.64,False
9319,1,92,2011-11-11,165723.32,False
9320,1,92,2011-11-18,170303.38,False
9321,1,92,2011-11-25,186516.35,True
9322,1,92,2011-12-02,128135.6,False
9323,1,92,2011-12-09,165633.02,False
9324,1,92,2011-12-16,173805.71,False
9325,1,92,2011-12-23,194839.6,False
9326,1,92,2011-12-30,120037.4,True
9461,1,93,2011-11-04,77943.57,False
9462,1,93,2011-11-11,84183.85,False
9463,1,93,2011-11-18,87401.82,False
9464,1,93,2011-11-25,87760.1,True
9465,1,93,2011-12-02,62296.23,False
9466,1,93,2011-12-09,83931.76,False
9467,1,93,2011-12-16,85789.38,False
9468,1,93,2011-12-23,90573.65,False
9469,1,93,2011-12-30,59286.64,True
9604,1,94,2011-11-04,59511.97,False
9605,1,94,2011-11-11,59519.38,False
9606,1,94,2011-11-18,58927.88,False
9607,1,94,2011-11-25,66409.13,True
9608,1,94,2011-12-02,48815.7,False
9609,1,94,2011-12-09,52715.57,False
9610,1,94,2011-12-16,57060.85,False
9611,1,94,2011-12-23,70155.23,False
9612,1,94,2011-12-30,48990.5,True
9747,1,95,2011-11-04,114793.92,False
9748,1,95,2011-11-11,115047.16,False
9749,1,95,2011-11-18,113966.34,False
9750,1,95,2011-11-25,112688.97,True
9751,1,95,2011-12-02,102798.99,False
9752,1,95,2011-12-09,119053.8,False
9753,1,95,2011-12-16,120721.07,False
9754,1,95,2011-12-23,125041.39,False
9755,1,95,2011-12-30,93358.91,True
9869,1,96,2011-11-04,33307.4,False
9870,1,96,2011-11-11,31945.48,False
9871,1,96,2011-11-18,32427.3,False
9872,1,96,2011-11-25,45408.45,True
9873,1,96,2011-12-02,30734.52,False
9874,1,96,2011-12-09,30613.91,False
9875,1,96,2011-12-16,35724.82,False
9876,1,96,2011-12-23,40787.89,False
9877,1,96,2011-12-30,35210.98,True
10012,1,97,2011-11-04,36482.93,False
10013,1,97,2011-11-11,37047.49,False
10014,1,97,2011-11-18,35561.29,False
10015,1,97,2011-11-25,30320.41,True
10016,1,97,2011-12-02,30023.13,False
10017,1,97,2011-12-09,36644.98,False
10018,1,97,2011-12-16,37639.31,False
10019,1,97,2011-12-23,40044.91,False
10020,1,97,2011-12-30,29166.73,True
10155,1,98,2011-11-04,13026.08,False
10156,1,98,2011-11-11,12744.28,False
10157,1,98,2011-11-18,13327.82,False
10158,1,98,2011-11-25,19452.26,True
10159,1,98,2011-12-02,11509.66,False
10160,1,98,2011-12-09,14921.54,False
10161,1,98,2011-12-16,20732.04,False
10162,1,98,2011-12-23,18987.35,False
10163,1,98,2011-12-30,10806.26,True
10217,1,99,2011-11-25,2400.0,True
10218,1,99,2011-12-09,435.0,False
10219,1,99,2011-12-16,1310.0,False
10220,1,99,2011-12-23,1860.0,False
10221,1,99,2011-12-30,400.0,True
10335,2,1,2011-11-04,55729.13,False
10336,2,1,2011-11-11,23151.55,False
10337,2,1,2011-11-18,23923.11,False
10338,2,1,2011-11-25,25542.74,True
10339,2,1,2011-12-02,29959.08,False
10340,2,1,2011-12-09,43639.97,False
10341,2,1,2011-12-16,63109.72,False
10342,2,1,2011-12-23,75779.45,False
10343,2,1,2011-12-30,31246.27,True
10478,2,2,2011-11-04,65483.49,False
10479,2,2,2011-11-11,61463.38,False
10480,2,2,2011-11-18,61442.83,False
10481,2,2,2011-11-25,64808.41,True
10482,2,2,2011-12-02,60333.21,False
10483,2,2,2011-12-09,66160.47,False
