,Store,Dept,Date,Weekly_Sales,IsHoliday
3252,1,24,2012-09-14,4980.64,False
3253,1,24,2012-09-21,4979.52,False
3254,1,24,2012-09-28,4364.69,False
3255,1,24,2012-10-05,7322.07,False
3256,1,24,2012-10-12,7733.2,False
3257,1,24,2012-10-19,5355.52,False
3258,1,24,2012-10-26,7106.74,False
3394,1,25,2012-09-07,7461.45,True
3395,1,25,2012-09-14,7541.58,False
3396,1,25,2012-09-21,7804.28,False
3397,1,25,2012-09-28,7685.71,False
3398,1,25,2012-10-05,11140.24,False
3399,1,25,2012-10-12,10485.04,False
3400,1,25,2012-10-19,8702.47,False
3401,1,25,2012-10-26,11066.13,False
3537,1,26,2012-09-07,5011.22,True
3538,1,26,2012-09-14,6001.13,False
3539,1,26,2012-09-21,6550.81,False
3540,1,26,2012-09-28,5035.97,False
3541,1,26,2012-10-05,8784.99,False
3542,1,26,2012-10-12,12773.34,False
3543,1,26,2012-10-19,7004.13,False
3544,1,26,2012-10-26,7412.16,False
3680,1,27,2012-09-07,1060.29,True
3681,1,27,2012-09-14,857.88,False
3682,1,27,2012-09-21,1047.27,False
3683,1,27,2012-09-28,948.57,False
3684,1,27,2012-10-05,1492.09,False
3685,1,27,2012-10-12,1536.58,False
3686,1,27,2012-10-19,1841.73,False
3687,1,27,2012-10-26,1712.02,False
3823,1,28,2012-09-07,374.15,True
3824,1,28,2012-09-14,403.87,False
3825,1,28,2012-09-21,490.61,False
3826,1,28,2012-09-28,402.73,False
3827,1,28,2012-10-05,641.7,False
3828,1,28,2012-10-12,596.37,False
3829,1,28,2012-10-19,656.45,False
3830,1,28,2012-10-26,742.48,False
3966,1,29,2012-09-07,3268.08,True
3967,1,29,2012-09-14,3418.62,False
3968,1,29,2012-09-21,3683.28,False
3969,1,29,2012-09-28,3515.91,False
3970,1,29,2012-10-05,4288.34,False
3971,1,29,2012-10-12,3465.18,False
3972,1,29,2012-10-19,3739.1,False
3973,1,29,2012-10-26,4077.2,False
4109,1,30,2012-09-07,2669.67,True
4110,1,30,2012-09-14,2115.88,False
4111,1,30,2012-09-21,1986.16,False
4112,1,30,2012-09-28,2047.42,False
4113,1,30,2012-10-05,2520.85,False
4114,1,30,2012-10-12,2258.74,False
4115,1,30,2012-10-19,2559.08,False
4116,1,30,2012-10-26,2830.48,False
4252,1,31,2012-09-07,1499.7,True
4253,1,31,2012-09-14,1365.52,False
4254,1,31,2012-09-21,1490.66,False
4255,1,31,2012-09-28,1060.74,False
4256,1,31,2012-10-05,2063.02,False
4257,1,31,2012-10-12,1276.81,False
4258,1,31,2012-10-19,1529.52,False
4259,1,31,2012-10-26,1413.51,False
4395,1,32,2012-09-07,6857.35,True
4396,1,32,2012-09-14,5000.5,False
4397,1,32,2012-09-21,5375.99,False
4398,1,32,2012-09-28,3909.44,False
4399,1,32,2012-10-05,5852.15,False
4400,1,32,2012-10-12,5238.49,False
4401,1,32,2012-10-19,6241.78,False
4402,1,32,2012-10-26,5918.47,False
4538,1,33,2012-09-07,5001.36,True
4539,1,33,2012-09-14,4449.08,False
4540,1,33,2012-09-21,4705.71,False
4541,1,33,2012-09-28,4390.19,False
4542,1,33,2012-10-05,6775.72,False
4543,1,33,2012-10-12,7617.49,False
4544,1,33,2012-10-19,5170.49,False
4545,1,33,2012-10-26,6313.48,False
4681,1,34,2012-09-07,9601.08,True
4682,1,34,2012-09-14,8723.62,False
4683,1,34,2012-09-21,9670.5,False
4684,1,34,2012-09-28,8972.86,False
4685,1,34,2012-10-05,10523.41,False
4686,1,34,2012-10-12,11105.36,False
4687,1,34,2012-10-19,9544.78,False
4688,1,34,2012-10-26,9972.0,False
4824,1,35,2012-09-07,1578.57,True
4825,1,35,2012-09-14,1547.07,False
4826,1,35,2012-09-21,1341.83,False
4827,1,35,2012-09-28,1773.32,False
4828,1,35,2012-10-05,1658.09,False
4829,1,35,2012-10-12,2228.94,False
4830,1,35,2012-10-19,1555.93,False
4831,1,35,2012-10-26,1459.47,False
4967,1,36,2012-09-07,476.74,True
4968,1,36,2012-09-14,310.55,False
4969,1,36,2012-09-21,408.03,False
4970,1,36,2012-09-28,277.37,False
4971,1,36,2012-10-05,1040.66,False
4972,1,36,2012-10-12,1584.1,False
4973,1,36,2012-10-19,536.75,False
4974,1,36,2012-10-26,1156.34,False
5110,1,37,2012-09-07,2992.74,True
5111,1,37,2012-09-14,2854.51,False
5112,1,37,2012-09-21,2776.22,False
5113,1,37,2012-09-28,2507.6,False
5114,1,37,2012-10-05,2466.9,False
5115,1,37,2012-10-12,2482.7,False
5116,1,37,2012-10-19,2483.49,False
5117,1,37,2012-10-26,2566.42,False
5253,1,38,2012-09-07,70644.8,True
5254,1,38,2012-09-14,82186.59,False
5255,1,38,2012-09-21,74195.35,False
5256,1,38,2012-09-28,75484.17,False
5257,1,38,2012-10-05,74894.95,False
5258,1,38,2012-10-12,82276.59,False
5259,1,38,2012-10-19,68794.43,False
5260,1,38,2012-10-26,66526.76,False
5396,1,40,2012-09-07,61156.64,True
5397,1,40,2012-09-14,60364.66,False
5398,1,40,2012-09-21,57957.57,False
5399,1,40,2012-09-28,56346.83,False
5400,1,40,2012-10-05,63639.01,False
5401,1,40,2012-10-12,56659.18,False
5402,1,40,2012-10-19,56386.37,False
5403,1,40,2012-10-26,59287.86,False
5539,1,41,2012-09-07,1846.97,True
5540,1,41,2012-09-14,1382.99,False
5541,1,41,2012-09-21,1320.89,False
5542,1,41,2012-09-28,1163.75,False
5543,1,41,2012-10-05,1207.99,False
5544,1,41,2012-10-12,1031.98,False
5545,1,41,2012-10-19,1201.83,False
5546,1,41,2012-10-26,1784.96,False
5682,1,42,2012-09-07,8003.46,True
5683,1,42,2012-09-14,7563.72,False
5684,1,42,2012-09-21,7062.59,False
5685,1,42,2012-09-28,6568.89,False
5686,1,42,2012-10-05,7163.58,False
5687,1,42,2012-10-12,7418.72,False
5688,1,42,2012-10-19,7586.22,False
5689,1,42,2012-10-26,6786.97,False
5825,1,44,2012-09-07,5269.35,True
5826,1,44,2012-09-14,5406.78,False
5827,1,44,2012-09-21,5682.47,False
5828,1,44,2012-09-28,7919.71,False
5829,1,44,2012-10-05,5546.58,False
5830,1,44,2012-10-12,5997.47,False
5831,1,44,2012-10-19,6357.29,False
5832,1,44,2012-10-26,6593.58,False
5899,1,45,2012-09-07,10.47,True
5900,1,45,2012-09-21,52.35,False
5901,1,45,2012-09-28,20.94,False
5902,1,45,2012-10-12,10.47,False
5903,1,45,2012-10-26,20.94,False
6039,1,46,2012-09-07,19145.58,True
6040,1,46,2012-09-14,17207.35,False
6041,1,46,2012-09-21,17162.62,False
6042,1,46,2012-09-28,16773.28,False
6043,1,46,2012-10-05,18795.49,False
6044,1,46,2012-10-12,16291.79,False
6045,1,46,2012-10-19,16784.5,False
6046,1,46,2012-10-26,17950.88,False
6068,1,47,2012-09-28,224.0,False
6186,1,48,2012-09-07,1558.0,True
6187,1,48,2012-09-14,724.0,False
6188,1,48,2012-09-21,1101.0,False
6189,1,48,2012-09-28,2672.0,False
6190,1,48,2012-10-05,1361.0,False
6191,1,48,2012-10-12,2657.0,False
6192,1,48,2012-10-19,784.0,False
6193,1,48,2012-10-26,3341.0,False
6329,1,49,2012-09-07,12632.79,True
6330,1,49,2012-09-14,9414.79,False
6331,1,49,2012-09-21,9011.1,False
6332,1,49,2012-09-28,9590.05,False
6333,1,49,2012-10-05,11093.34,False
6334,1,49,2012-10-12,9710.08,False
6335,1,49,2012-10-19,11082.52,False
6336,1,49,2012-10-26,8775.52,False
6505,1,52,2012-09-07,1902.03,True
6506,1,52,2012-09-14,1830.37,False
6507,1,52,2012-09-21,1759.82,False
6508,1,52,2012-09-28,2169.68,False
6509,1,52,2012-10-05,2373.49,False
6510,1,52,2012-10-12,2028.6,False
6511,1,52,2012-10-19,1634.61,False
6512,1,52,2012-10-26,2530.51,False
6639,1,54,2012-09-07,13.38,True
6640,1,54,2012-09-14,46.92,False
6641,1,54,2012-09-28,36.0,False
6642,1,54,2012-10-05,72.92,False
6643,1,54,2012-10-12,89.84,False
6644,1,54,2012-10-19,28.92,False
6645,1,54,2012-10-26,4.88,False
6781,1,55,2012-09-07,8140.64,True
6782,1,55,2012-09-14,7408.83,False
6783,1,55,2012-09-21,10502.56,False
6784,1,55,2012-09-28,9595.03,False
6785,1,55,2012-10-05,12244.21,False
6786,1,55,2012-10-12,11695.12,False
6787,1,55,2012-10-19,9438.28,False
6788,1,55,2012-10-26,10200.84,False
6924,1,56,2012-09-07,1166.8,True
6925,1,56,2012-09-14,1742.34,False
6926,1,56,2012-09-21,1942.71,False
6927,1,56,2012-09-28,2167.36,False
6928,1,56,2012-10-05,1893.24,False
6929,1,56,2012-10-12,1844.94,False
6930,1,56,2012-10-19,1328.43,False
6931,1,56,2012-10-26,882.69,False
7067,1,58,2012-09-07,4830.0,True
7068,1,58,2012-09-14,4650.0,False
7069,1,58,2012-09-21,7790.0,False
7070,1,58,2012-09-28,1355.0,False
7071,1,58,2012-10-05,3380.0,False
7072,1,58,2012-10-12,4560.0,False
7073,1,58,2012-10-19,6800.0,False
7074,1,58,2012-10-26,5295.0,False
7210,1,59,2012-09-07,127.35,True
7211,1,59,2012-09-14,208.58,False
7212,1,59,2012-09-21,171.44,False
7213,1,59,2012-09-28,215.41,False
7214,1,59,2012-10-05,219.64,False
7215,1,59,2012-10-12,112.67,False
7216,1,59,2012-10-19,183.24,False
7217,1,59,2012-10-26,208.89,False
7353,1,60,2012-09-07,1116.0,True
7354,1,60,2012-09-14,891.0,False
7355,1,60,2012-09-21,702.0,False
7356,1,60,2012-09-28,864.0,False
7357,1,60,2012-10-05,1332.0,False
7358,1,60,2012-10-12,1026.0,False
7359,1,60,2012-10-19,999.0,False
7360,1,60,2012-10-26,918.0,False
7496,1,67,2012-09-07,5341.21,True
7497,1,67,2012-09-14,6359.63,False
7498,1,67,2012-09-21,6504.48,False
7499,1,67,2012-09-28,6425.63,False
7500,1,67,2012-10-05,6472.62,False
7501,1,67,2012-10-12,6242.93,False
7502,1,67,2012-10-19,6429.74,False
7503,1,67,2012-10-26,7319.25,False
7639,1,71,2012-09-07,2097.5,True
7640,1,71,2012-09-14,1934.39,False
7641,1,71,2012-09-21,1433.83,False
7642,1,71,2012-09-28,1464.06,False
7643,1,71,2012-10-05,2418.32,False
7644,1,71,2012-10-12,1585.93,False
7645,1,71,2012-10-19,2263.79,False
7646,1,71,2012-10-26,1370.83,False
7782,1,72,2012-09-07,40231.04,True
7783,1,72,2012-09-14,40346.48,False
7784,1,72,2012-09-21,61883.75,False
7785,1,72,2012-09-28,50209.37,False
7786,1,72,2012-10-05,54480.13,False
7787,1,72,2012-10-12,42221.07,False
7788,1,72,2012-10-19,36267.08,False
7789,1,72,2012-10-26,35282.73,False
7925,1,74,2012-09-07,11364.73,True
7926,1,74,2012-09-14,9402.97,False
7927,1,74,2012-09-21,10745.38,False
7928,1,74,2012-09-28,9908.28,False
7929,1,74,2012-10-05,10574.5,False
7930,1,74,2012-10-12,7583.13,False
7931,1,74,2012-10-19,9700.45,False
7932,1,74,2012-10-26,7986.96,False
8075,1,79,2012-09-07,46501.08,True
8076,1,79,2012-09-14,33317.12,False
8077,1,79,2012-09-21,29389.5,False
8078,1,79,2012-09-28,28492.34,False
8079,1,79,2012-10-05,48373.55,False
8080,1,79,2012-10-12,34139.98,False
8081,1,79,2012-10-19,27982.85,False
8082,1,79,2012-10-26,29294.29,False
8218,1,80,2012-09-07,21718.71,True
8219,1,80,2012-09-14,19345.96,False
8220,1,80,2012-09-21,18448.27,False
8221,1,80,2012-09-28,17848.52,False
8222,1,80,2012-10-05,21007.2,False
8223,1,80,2012-10-12,20014.24,False
8224,1,80,2012-10-19,19217.27,False
8225,1,80,2012-10-26,17918.31,False
8361,1,81,2012-09-07,32542.87,True
8362,1,81,2012-09-14,30417.19,False
8363,1,81,2012-09-21,29554.46,False
8364,1,81,2012-09-28,27934.47,False
8365,1,81,2012-10-05,31376.98,False
8366,1,81,2012-10-12,30502.04,False
8367,1,81,2012-10-19,29992.45,False
8368,1,81,2012-10-26,29107.55,False
8504,1,82,2012-09-07,20542.29,True
8505,1,82,2012-09-14,19937.48,False
8506,1,82,2012-09-21,19511.41,False
8507,1,82,2012-09-28,18084.61,False
8508,1,82,2012-10-05,20292.96,False
8509,1,82,2012-10-12,21963.11,False
8510,1,82,2012-10-19,20132.76,False
8511,1,82,2012-10-26,19702.26,False
8647,1,83,2012-09-07,7176.66,True
8648,1,83,2012-09-14,6204.97,False
8649,1,83,2012-09-21,5179.11,False
8650,1,83,2012-09-28,5135.11,False
8651,1,83,2012-10-05,5937.81,False
8652,1,83,2012-10-12,6505.55,False
8653,1,83,2012-10-19,5854.41,False
8654,1,83,2012-10-26,4912.05,False
8790,1,85,2012-09-07,3131.56,True
8791,1,85,2012-09-14,2608.0,False
8792,1,85,2012-09-21,2799.37,False
8793,1,85,2012-09-28,2721.66,False
8794,1,85,2012-10-05,2361.62,False
8795,1,85,2012-10-12,2493.35,False
8796,1,85,2012-10-19,2945.08,False
8797,1,85,2012-10-26,3818.23,False
8933,1,87,2012-09-07,56533.45,True
8934,1,87,2012-09-14,45670.34,False
8935,1,87,2012-09-21,50794.86,False
8936,1,87,2012-09-28,47292.44,False
8937,1,87,2012-10-05,68503.09,False
8938,1,87,2012-10-12,44267.78,False
8939,1,87,2012-10-19,48093.57,False
8940,1,87,2012-10-26,51212.09,False
9076,1,90,2012-09-07,96280.55,True
9077,1,90,2012-09-14,89709.09,False
9078,1,90,2012-09-21,86242.68,False
9079,1,90,2012-09-28,80701.63,False
9080,1,90,2012-10-05,95882.36,False
9081,1,90,2012-10-12,92950.15,False
9082,1,90,2012-10-19,88474.51,False
9083,1,90,2012-10-26,84064.59,False
9219,1,91,2012-09-07,74590.68,True
9220,1,91,2012-09-14,70429.68,False
9221,1,91,2012-09-21,61875.25,False
9222,1,91,2012-09-28,55839.93,False
9223,1,91,2012-10-05,69193.16,False
9224,1,91,2012-10-12,67677.85,False
9225,1,91,2012-10-19,64022.49,False
9226,1,91,2012-10-26,55472.46,False
9362,1,92,2012-09-07,160693.21,True
9363,1,92,2012-09-14,148861.17,False
9364,1,92,2012-09-21,139354.6,False
9365,1,92,2012-09-28,122434.07,False
9366,1,92,2012-10-05,159459.88,False
9367,1,92,2012-10-12,156944.65,False
9368,1,92,2012-10-19,146387.59,False
9369,1,92,2012-10-26,132155.74,False
9505,1,93,2012-09-07,90651.47,True
9506,1,93,2012-09-14,81007.78,False
9507,1,93,2012-09-21,72668.61,False
9508,1,93,2012-09-28,63262.59,False
9509,1,93,2012-10-05,81868.04,False
9510,1,93,2012-10-12,84659.27,False
9511,1,93,2012-10-19,75214.29,False
9512,1,93,2012-10-26,66622.89,False
9648,1,94,2012-09-07,70775.53,True
9649,1,94,2012-09-14,64491.29,False
9650,1,94,2012-09-21,61873.33,False
9651,1,94,2012-09-28,58663.94,False
9652,1,94,2012-10-05,63583.95,False
9653,1,94,2012-10-12,62887.85,False
9654,1,94,2012-10-19,62767.87,False
9655,1,94,2012-10-26,60278.73,False
9791,1,95,2012-09-07,140657.4,True
9792,1,95,2012-09-14,128542.73,False
9793,1,95,2012-09-21,119121.35,False
9794,1,95,2012-09-28,115326.47,False
9795,1,95,2012-10-05,127009.22,False
9796,1,95,2012-10-12,124559.93,False
9797,1,95,2012-10-19,123346.24,False
9798,1,95,2012-10-26,117375.38,False
9913,1,96,2012-09-07,39935.58,True
9914,1,96,2012-09-14,32864.96,False
9915,1,96,2012-09-21,33452.24,False
9916,1,96,2012-09-28,34921.11,False
9917,1,96,2012-10-05,33154.23,False
9918,1,96,2012-10-12,32918.5,False
9919,1,96,2012-10-19,37113.21,False
9920,1,96,2012-10-26,36851.92,False
10056,1,97,2012-09-07,43039.76,True
10057,1,97,2012-09-14,39216.22,False
10058,1,97,2012-09-21,36362.41,False
10059,1,97,2012-09-28,32971.82,False
10060,1,97,2012-10-05,40500.26,False
10061,1,97,2012-10-12,39844.82,False
10062,1,97,2012-10-19,36028.46,False
10063,1,97,2012-10-26,32830.52,False
10199,1,98,2012-09-07,11544.63,True
10200,1,98,2012-09-14,11646.84,False
10201,1,98,2012-09-21,11034.2,False
10202,1,98,2012-09-28,10857.27,False
10203,1,98,2012-10-05,13434.95,False
10204,1,98,2012-10-12,12861.92,False
10205,1,98,2012-10-19,13110.24,False
10206,1,98,2012-10-26,12702.86,False
10240,1,99,2012-09-07,0.05,True
10241,1,99,2012-09-14,0.03,False
10242,1,99,2012-10-05,635.0,False
10243,1,99,2012-10-12,80.0,False
10379,2,1,2012-09-07,25270.06,True
10380,2,1,2012-09-14,26435.2,False
10381,2,1,2012-09-21,26303.04,False
10382,2,1,2012-09-28,27159.07,False
10383,2,1,2012-10-05,30789.27,False
10384,2,1,2012-10-12,34070.0,False
10385,2,1,2012-10-19,35897.95,False
10386,2,1,2012-10-26,41615.24,False
10522,2,2,2012-09-07,66273.96,True
10523,2,2,2012-09-14,63984.36,False
10524,2,2,2012-09-21,66350.75,False
10525,2,2,2012-09-28,61500.04,False
10526,2,2,2012-10-05,67497.08,False
10527,2,2,2012-10-12,59664.89,False
10528,2,2,2012-10-19,64137.69,False
10529,2,2,2012-10-26,62475.44,False
10665,2,3,2012-09-07,23422.0,True
10666,2,3,2012-09-14,15121.83,False
10667,2,3,2012-09-21,12237.04,False
10668,2,3,2012-09-28,12693.54,False
10669,2,3,2012-10-05,12011.64,False
10670,2,3,2012-10-12,10833.86,False
10671,2,3,2012-10-19,11239.25,False
10672,2,3,2012-10-26,10731.67,False
10808,2,4,2012-09-07,46049.92,True
10809,2,4,2012-09-14,42250.04,False
10810,2,4,2012-09-21,43268.67,False
10811,2,4,2012-09-28,42846.96,False
10812,2,4,2012-10-05,47631.56,False
10813,2,4,2012-10-12,43076.52,False
10814,2,4,2012-10-19,43727.01,False
10815,2,4,2012-10-26,46098.84,False
10951,2,5,2012-09-07,18819.51,True
10952,2,5,2012-09-14,22075.36,False
10953,2,5,2012-09-21,26693.63,False
10954,2,5,2012-09-28,31205.06,False
10955,2,5,2012-10-05,29039.55,False
10956,2,5,2012-10-12,28203.54,False
10957,2,5,2012-10-19,27097.6,False
10958,2,5,2012-10-26,30891.9,False
11094,2,6,2012-09-07,4129.51,True
11095,2,6,2012-09-14,5524.04,False
11096,2,6,2012-09-21,6288.61,False
11097,2,6,2012-09-28,5130.01,False
11098,2,6,2012-10-05,4503.69,False
11099,2,6,2012-10-12,4864.11,False
11100,2,6,2012-10-19,6601.5,False
11101,2,6,2012-10-26,5253.54,False
11237,2,7,2012-09-07,27534.81,True
11238,2,7,2012-09-14,33616.53,False
11239,2,7,2012-09-21,43132.5,False
11240,2,7,2012-09-28,39330.13,False
11241,2,7,2012-10-05,34141.39,False
11242,2,7,2012-10-12,35288.99,False
11243,2,7,2012-10-19,37468.15,False
11244,2,7,2012-10-26,37302.54,False
11380,2,8,2012-09-07,59936.16,True
11381,2,8,2012-09-14,59095.81,False
11382,2,8,2012-09-21,58275.75,False
11383,2,8,2012-09-28,57424.0,False
11384,2,8,2012-10-05,62955.51,False
11385,2,8,2012-10-12,63083.63,False
11386,2,8,2012-10-19,60502.97,False
11387,2,8,2012-10-26,63992.36,False
11523,2,9,2012-09-07,42192.57,True
11524,2,9,2012-09-14,34082.12,False
11525,2,9,2012-09-21,36253.12,False
11526,2,9,2012-09-28,34771.23,False
11527,2,9,2012-10-05,34945.8,False
11528,2,9,2012-10-12,32922.31,False
11529,2,9,2012-10-19,36812.56,False
11530,2,9,2012-10-26,34790.0,False
11666,2,10,2012-09-07,38206.66,True
11667,2,10,2012-09-14,39335.53,False
11668,2,10,2012-09-21,34731.68,False
11669,2,10,2012-09-28,37104.67,False
11670,2,10,2012-10-05,36361.28,False
11671,2,10,2012-10-12,35332.34,False
11672,2,10,2012-10-19,35721.09,False
11673,2,10,2012-10-26,34260.76,False
11809,2,11,2012-09-07,22637.2,True
11810,2,11,2012-09-14,16955.5,False
11811,2,11,2012-09-21,16835.55,False
11812,2,11,2012-09-28,16867.42,False
11813,2,11,2012-10-05,19152.2,False
11814,2,11,2012-10-12,20823.63,False
11815,2,11,2012-10-19,18513.04,False
11816,2,11,2012-10-26,21167.76,False
11952,2,12,2012-09-07,7695.58,True
11953,2,12,2012-09-14,7606.98,False
11954,2,12,2012-09-21,7626.51,False
11955,2,12,2012-09-28,8029.62,False
