,Store,Dept,Date,Weekly_Sales,IsHoliday
6014,1,46,2012-03-16,19983.27,False
6015,1,46,2012-03-23,17613.46,False
6016,1,46,2012-03-30,19312.81,False
6017,1,46,2012-04-06,21282.81,False
6018,1,46,2012-04-13,19517.58,False
6019,1,46,2012-04-20,19395.79,False
6020,1,46,2012-04-27,19540.47,False
6064,1,47,2012-03-16,-199.0,False
6160,1,48,2012-03-02,2166.0,False
6161,1,48,2012-03-09,1573.0,False
6162,1,48,2012-03-16,1674.0,False
6163,1,48,2012-03-23,-223.0,False
6164,1,48,2012-03-30,1651.0,False
6165,1,48,2012-04-06,1593.0,False
6166,1,48,2012-04-13,249.0,False
6167,1,48,2012-04-20,505.0,False
6168,1,48,2012-04-27,404.0,False
6302,1,49,2012-03-02,10141.3,False
6303,1,49,2012-03-09,13304.61,False
6304,1,49,2012-03-16,14200.59,False
6305,1,49,2012-03-23,10766.86,False
6306,1,49,2012-03-30,11176.06,False
6307,1,49,2012-04-06,12892.99,False
6308,1,49,2012-04-13,12122.71,False
6309,1,49,2012-04-20,11005.11,False
6310,1,49,2012-04-27,12973.13,False
6478,1,52,2012-03-02,1786.71,False
6479,1,52,2012-03-09,2056.32,False
6480,1,52,2012-03-16,2007.46,False
6481,1,52,2012-03-23,1272.96,False
6482,1,52,2012-03-30,1391.26,False
6483,1,52,2012-04-06,1904.58,False
6484,1,52,2012-04-13,1789.55,False
6485,1,52,2012-04-20,1797.24,False
6486,1,52,2012-04-27,2099.8,False
6615,1,54,2012-03-02,40.92,False
6616,1,54,2012-03-09,-21.0,False
6617,1,54,2012-03-16,58.72,False
6618,1,54,2012-03-23,15.88,False
6619,1,54,2012-03-30,40.92,False
6620,1,54,2012-04-06,120.72,False
6621,1,54,2012-04-20,24.04,False
6622,1,54,2012-04-27,61.84,False
6754,1,55,2012-03-02,13570.7,False
6755,1,55,2012-03-09,13415.73,False
6756,1,55,2012-03-16,12821.02,False
6757,1,55,2012-03-23,10829.7,False
6758,1,55,2012-03-30,10850.61,False
6759,1,55,2012-04-06,11456.71,False
6760,1,55,2012-04-13,9956.75,False
6761,1,55,2012-04-20,9182.6,False
6762,1,55,2012-04-27,9311.12,False
6897,1,56,2012-03-02,5688.7,False
6898,1,56,2012-03-09,8541.45,False
6899,1,56,2012-03-16,11246.66,False
6900,1,56,2012-03-23,12132.99,False
6901,1,56,2012-03-30,13271.3,False
6902,1,56,2012-04-06,13506.8,False
6903,1,56,2012-04-13,10051.32,False
6904,1,56,2012-04-20,7896.05,False
6905,1,56,2012-04-27,8498.87,False
7040,1,58,2012-03-02,4395.0,False
7041,1,58,2012-03-09,5745.0,False
7042,1,58,2012-03-16,4544.0,False
7043,1,58,2012-03-23,800.0,False
7044,1,58,2012-03-30,2950.0,False
7045,1,58,2012-04-06,3195.0,False
7046,1,58,2012-04-13,1685.0,False
7047,1,58,2012-04-20,850.0,False
7048,1,58,2012-04-27,2640.0,False
7183,1,59,2012-03-02,132.13,False
7184,1,59,2012-03-09,191.13,False
7185,1,59,2012-03-16,223.09,False
7186,1,59,2012-03-23,194.98,False
7187,1,59,2012-03-30,217.33,False
7188,1,59,2012-04-06,273.02,False
7189,1,59,2012-04-13,133.83,False
7190,1,59,2012-04-20,214.51,False
7191,1,59,2012-04-27,157.52,False
7326,1,60,2012-03-02,1231.0,False
7327,1,60,2012-03-09,1161.0,False
7328,1,60,2012-03-16,711.0,False
7329,1,60,2012-03-23,738.0,False
7330,1,60,2012-03-30,792.0,False
7331,1,60,2012-04-06,1062.0,False
7332,1,60,2012-04-13,828.0,False
7333,1,60,2012-04-20,810.0,False
7334,1,60,2012-04-27,954.0,False
7469,1,67,2012-03-02,5725.44,False
7470,1,67,2012-03-09,5488.12,False
7471,1,67,2012-03-16,5745.45,False
7472,1,67,2012-03-23,5124.13,False
7473,1,67,2012-03-30,5671.91,False
7474,1,67,2012-04-06,6636.14,False
7475,1,67,2012-04-13,5627.16,False
7476,1,67,2012-04-20,6535.63,False
7477,1,67,2012-04-27,6280.02,False
7612,1,71,2012-03-02,6200.44,False
7613,1,71,2012-03-09,4071.75,False
7614,1,71,2012-03-16,2824.16,False
7615,1,71,2012-03-23,1686.52,False
7616,1,71,2012-03-30,2912.13,False
7617,1,71,2012-04-06,2639.81,False
7618,1,71,2012-04-13,2379.06,False
7619,1,71,2012-04-20,1651.41,False
7620,1,71,2012-04-27,1601.83,False
7755,1,72,2012-03-02,57117.62,False
7756,1,72,2012-03-09,48275.27,False
7757,1,72,2012-03-16,57135.91,False
7758,1,72,2012-03-23,44132.05,False
7759,1,72,2012-03-30,45350.26,False
7760,1,72,2012-04-06,40174.72,False
7761,1,72,2012-04-13,40241.21,False
7762,1,72,2012-04-20,43176.95,False
7763,1,72,2012-04-27,33229.49,False
7898,1,74,2012-03-02,14578.2,False
7899,1,74,2012-03-09,13075.77,False
7900,1,74,2012-03-16,12940.92,False
7901,1,74,2012-03-23,9527.92,False
7902,1,74,2012-03-30,10369.02,False
7903,1,74,2012-04-06,10301.15,False
7904,1,74,2012-04-13,9786.34,False
7905,1,74,2012-04-20,9754.54,False
7906,1,74,2012-04-27,9902.47,False
8048,1,79,2012-03-02,47896.34,False
8049,1,79,2012-03-09,39196.18,False
8050,1,79,2012-03-16,32723.28,False
8051,1,79,2012-03-23,30097.93,False
8052,1,79,2012-03-30,30834.51,False
8053,1,79,2012-04-06,45342.21,False
8054,1,79,2012-04-13,30752.29,False
8055,1,79,2012-04-20,32581.33,False
8056,1,79,2012-04-27,30866.19,False
8191,1,80,2012-03-02,18733.18,False
8192,1,80,2012-03-09,19494.95,False
8193,1,80,2012-03-16,20586.63,False
8194,1,80,2012-03-23,18570.59,False
8195,1,80,2012-03-30,18378.63,False
8196,1,80,2012-04-06,21547.43,False
8197,1,80,2012-04-13,20158.89,False
8198,1,80,2012-04-20,19254.51,False
8199,1,80,2012-04-27,17687.19,False
8334,1,81,2012-03-02,30351.71,False
8335,1,81,2012-03-09,31651.93,False
8336,1,81,2012-03-16,32742.74,False
8337,1,81,2012-03-23,30173.66,False
8338,1,81,2012-03-30,32059.57,False
8339,1,81,2012-04-06,34435.66,False
8340,1,81,2012-04-13,31857.92,False
8341,1,81,2012-04-20,30648.9,False
8342,1,81,2012-04-27,30244.48,False
8477,1,82,2012-03-02,20526.27,False
8478,1,82,2012-03-09,19766.69,False
8479,1,82,2012-03-16,25743.29,False
8480,1,82,2012-03-23,19431.9,False
8481,1,82,2012-03-30,19953.17,False
8482,1,82,2012-04-06,22840.12,False
8483,1,82,2012-04-13,19415.38,False
8484,1,82,2012-04-20,18275.61,False
8485,1,82,2012-04-27,18406.59,False
8620,1,83,2012-03-02,7454.5,False
8621,1,83,2012-03-09,8761.59,False
8622,1,83,2012-03-16,8450.89,False
8623,1,83,2012-03-23,6640.62,False
8624,1,83,2012-03-30,5100.1,False
8625,1,83,2012-04-06,7324.53,False
8626,1,83,2012-04-13,5938.04,False
8627,1,83,2012-04-20,5721.64,False
8628,1,83,2012-04-27,5747.55,False
8763,1,85,2012-03-02,2652.15,False
8764,1,85,2012-03-09,2929.95,False
8765,1,85,2012-03-16,2360.35,False
8766,1,85,2012-03-23,2622.39,False
8767,1,85,2012-03-30,2382.74,False
8768,1,85,2012-04-06,3482.79,False
8769,1,85,2012-04-13,3422.49,False
8770,1,85,2012-04-20,3318.25,False
8771,1,85,2012-04-27,3088.01,False
8906,1,87,2012-03-02,63903.03,False
8907,1,87,2012-03-09,59487.05,False
8908,1,87,2012-03-16,48196.31,False
8909,1,87,2012-03-23,46071.75,False
8910,1,87,2012-03-30,46465.64,False
8911,1,87,2012-04-06,62587.67,False
8912,1,87,2012-04-13,47792.13,False
8913,1,87,2012-04-20,46467.94,False
8914,1,87,2012-04-27,43602.83,False
9049,1,90,2012-03-02,87195.4,False
9050,1,90,2012-03-09,90385.98,False
9051,1,90,2012-03-16,93174.12,False
9052,1,90,2012-03-23,82667.57,False
9053,1,90,2012-03-30,83098.16,False
9054,1,90,2012-04-06,99607.16,False
9055,1,90,2012-04-13,86785.35,False
9056,1,90,2012-04-20,82412.3,False
9057,1,90,2012-04-27,80027.26,False
9192,1,91,2012-03-02,66364.92,False
9193,1,91,2012-03-09,71905.65,False
9194,1,91,2012-03-16,73204.67,False
9195,1,91,2012-03-23,61697.89,False
9196,1,91,2012-03-30,63770.92,False
9197,1,91,2012-04-06,76147.22,False
9198,1,91,2012-04-13,70877.39,False
9199,1,91,2012-04-20,67331.15,False
9200,1,91,2012-04-27,60412.71,False
9335,1,92,2012-03-02,138638.98,False
9336,1,92,2012-03-09,151585.49,False
9337,1,92,2012-03-16,152800.74,False
9338,1,92,2012-03-23,127013.26,False
9339,1,92,2012-03-30,127691.17,False
9340,1,92,2012-04-06,165039.54,False
9341,1,92,2012-04-13,147310.74,False
9342,1,92,2012-04-20,135336.32,False
9343,1,92,2012-04-27,125370.93,False
9478,1,93,2012-03-02,73085.02,False
9479,1,93,2012-03-09,79749.8,False
9480,1,93,2012-03-16,81227.75,False
9481,1,93,2012-03-23,66710.4,False
9482,1,93,2012-03-30,67092.89,False
9483,1,93,2012-04-06,91384.05,False
9484,1,93,2012-04-13,82109.08,False
9485,1,93,2012-04-20,70763.97,False
9486,1,93,2012-04-27,66850.39,False
9621,1,94,2012-03-02,60983.85,False
9622,1,94,2012-03-09,62615.0,False
9623,1,94,2012-03-16,64586.65,False
9624,1,94,2012-03-23,61317.04,False
9625,1,94,2012-03-30,62567.09,False
9626,1,94,2012-04-06,73687.58,False
9627,1,94,2012-04-13,68132.38,False
9628,1,94,2012-04-20,63164.15,False
9629,1,94,2012-04-27,62287.53,False
9764,1,95,2012-03-02,118406.27,False
9765,1,95,2012-03-09,125840.82,False
9766,1,95,2012-03-16,132318.5,False
9767,1,95,2012-03-23,117030.73,False
9768,1,95,2012-03-30,127706.0,False
9769,1,95,2012-04-06,137958.76,False
9770,1,95,2012-04-13,129438.22,False
9771,1,95,2012-04-20,123172.79,False
9772,1,95,2012-04-27,118589.44,False
9886,1,96,2012-03-02,33512.06,False
9887,1,96,2012-03-09,31233.17,False
9888,1,96,2012-03-16,35774.76,False
9889,1,96,2012-03-23,33813.81,False
9890,1,96,2012-03-30,52101.28,False
9891,1,96,2012-04-06,46039.31,False
9892,1,96,2012-04-13,37289.57,False
9893,1,96,2012-04-20,35389.42,False
9894,1,96,2012-04-27,37249.71,False
10029,1,97,2012-03-02,33473.25,False
10030,1,97,2012-03-09,38745.38,False
10031,1,97,2012-03-16,38407.78,False
10032,1,97,2012-03-23,32622.65,False
10033,1,97,2012-03-30,35314.89,False
10034,1,97,2012-04-06,40962.41,False
10035,1,97,2012-04-13,36554.07,False
10036,1,97,2012-04-20,34402.49,False
10037,1,97,2012-04-27,32306.41,False
10172,1,98,2012-03-02,11906.88,False
10173,1,98,2012-03-09,13120.2,False
10174,1,98,2012-03-16,11424.42,False
10175,1,98,2012-03-23,12195.3,False
10176,1,98,2012-03-30,11870.69,False
10177,1,98,2012-04-06,16382.88,False
10178,1,98,2012-04-13,13146.9,False
10179,1,98,2012-04-20,11834.87,False
10180,1,98,2012-04-27,11683.76,False
10226,1,99,2012-03-02,130.0,False
10227,1,99,2012-04-06,140.0,False
10228,1,99,2012-04-13,20.0,False
10352,2,1,2012-03-02,25556.15,False
10353,2,1,2012-03-09,26173.93,False
10354,2,1,2012-03-16,27320.08,False
10355,2,1,2012-03-23,29868.82,False
10356,2,1,2012-03-30,37052.68,False
10357,2,1,2012-04-06,75970.97,False
10358,2,1,2012-04-13,56093.13,False
10359,2,1,2012-04-20,22568.57,False
10360,2,1,2012-04-27,22414.38,False
10495,2,2,2012-03-02,70768.55,False
10496,2,2,2012-03-09,66870.9,False
10497,2,2,2012-03-16,68851.41,False
10498,2,2,2012-03-23,63447.81,False
10499,2,2,2012-03-30,63778.8,False
10500,2,2,2012-04-06,70382.23,False
10501,2,2,2012-04-13,61390.48,False
10502,2,2,2012-04-20,67363.12,False
10503,2,2,2012-04-27,61562.95,False
10638,2,3,2012-03-02,13030.26,False
10639,2,3,2012-03-09,12444.21,False
10640,2,3,2012-03-16,10209.02,False
10641,2,3,2012-03-23,9597.16,False
10642,2,3,2012-03-30,11410.07,False
10643,2,3,2012-04-06,11303.0,False
10644,2,3,2012-04-13,10047.71,False
10645,2,3,2012-04-20,11178.49,False
10646,2,3,2012-04-27,10419.11,False
