PID,Sale_Price
906203120,251776.7705871375
528166090,385972.8613050842
533206060,197501.20363157743
902103150,128274.11302490879
902105020,235458.22028266115
906201120,241326.72527118365
535476110,138086.10110806703
527451410,95746.10690090025
907192020,184703.6925202517
907200130,122443.53111312955
907202130,160155.8408340387
531375110,154143.54069034627
533212050,161836.46417300918
527455250,123068.81838785108
535151040,143252.28070666658
527226010,169793.5982355887
907290170,144646.44666876286
910200040,108935.25789539232
533242090,297323.58801522676
534277060,112688.16729476271
528480160,203433.42536541846
905107140,150868.35383652674
535426130,188522.87498704167
535353140,75984.3628290375
534478230,153879.76964496184
528363130,348636.8841485054
528344020,345036.9078421112
527359160,192159.83143817852
903454080,122332.55361789097
910205130,137703.5248519998
916386080,164195.8471893482
917425190,208250.28300146258
903201030,129852.67166262698
903225140,131867.1985486401
527425090,99863.2345792115
903234160,104516.70340641087
533254050,200549.43407454627
534152050,227421.13965393868
909256010,145155.3894639451
527359050,148380.59360022147
903228080,138558.87896083717
531451020,202849.58429621827
903426160,145458.30119776024
907203010,126600.34674101489
532354150,136462.27731165185
902107030,125865.03669930737
905101100,92820.76483068547
905229040,157519.2167007567
533206020,223800.15691648712
528181030,204798.76339041116
535101020,176917.05459962407
923229100,200475.9766255997
532353030,146386.43683168816
907252210,255645.7454340964
903228060,129261.76569889585
528120100,235515.94958766678
911370460,297748.42031573324
528250060,178612.01901508073
902102060,162834.253081988
528445060,240273.33394222066
535150300,269504.8846651411
534202020,131595.12373569346
903400040,160703.77576236273
903452090,102269.49070419397
528366070,284452.6526591162
534177180,256143.4791972347
916477020,336787.0375027686
905452110,118881.43411006087
535425060,179293.4015835675
528326110,313756.7419713839
905451390,152934.5911643361
909275040,124099.69388125637
903458020,107063.49850176295
528174080,222756.98853752683
535453180,139105.63843730057
528118050,464054.9714505145
535452120,149619.14368917316
907414030,182031.56297688856
909277100,141566.93804125546
535304100,122336.99010618654
908152180,155343.446238278
527190050,226112.2680461273
528221060,177077.0004612348
902109010,92489.73684766237
905403060,116642.79262980724
532351090,125794.26348628865
535454070,125243.34181415776
905200280,191725.86458087555
533236060,194393.6666788249
907410040,195948.1116884994
903235020,100128.10788995698
527162130,187751.70202585045
903401020,166938.3974568704
528108150,284138.2314188333
533250050,238439.276643549
528363110,348358.1057722941
528235160,218712.1513214673
907412040,193873.45723851
535303110,138348.67233065746
907192150,186931.62089594893
528142070,366748.43185904494
923202025,186970.65923531383
527163100,178078.1186979855
527359080,201884.9697848239
534479120,118459.67448975077
907131060,170832.36612218543
528186080,294866.2936083178
902301120,111415.96747999318
908188120,153182.37178354416
907254090,228755.51545348304
902405100,139825.48707050274
914476500,179279.92878852825
908152100,129955.11027222271
905200380,92257.59876069533
907130100,207876.077957111
906340110,294032.1788561482
923205120,132657.25516591215
528228440,184951.32944601896
528280110,174034.2030094813
527453060,140145.5953427442
528218140,230939.4333584945
909426080,200847.87681615996
528458020,208216.84290428527
534128210,257457.96520461724
902300040,117629.45816611293
907194110,192860.47905355145
534204120,150089.46831078146
902330090,199100.5132520026
533254110,191440.67736563797
905101070,98500.13388621986
528120160,311455.9758611293
905108220,138028.0180964688
527355150,267762.0826824972
923226250,89408.04088762576
531450090,167190.67460744767
535450190,123506.35456971642
914476380,175661.5837986881
905402070,108480.8023991241
535355020,207182.67211148498
535355100,106821.08413566032
910203290,101985.66953811693
908154205,523470.4285599621
528104080,456723.3269807299
907227100,126744.5596657836
533208070,165882.94155276899
532377060,118721.53640512368
528326060,259708.76642893424
527184020,197871.33722959392
908201100,84035.96152586902
534177210,157336.23711838122
534475185,148038.41547485685
528118040,438790.00766880094
535352090,101346.93107969509
907202010,155652.91232384517
527359180,198731.7632241989
907290140,146669.7128945536
902106090,131941.64052579232
527403020,137087.27404004402
528354050,267013.8703749922
528106010,372926.4442324142
532378050,136872.4076761036
906340090,365414.51965913293
528102100,264359.0698672131
907187060,208480.22465136304
905403050,110090.22661659449
535105100,174714.34179084923
535425070,192227.78559039644
907414020,189304.21946700776
535454160,118716.0614483002
534479300,124598.26059781831
907181090,198565.71556370085
909254140,118613.92968063396
908154235,523361.5926815725
902135020,83865.2293272652
531382120,201333.66943697046
528102130,317524.1017584955
534250335,170609.46608932214
527107120,183639.5497690287
907285040,250637.33521815113
902106040,176278.43290145666
527451200,87489.20296016589
906475170,253429.8706958365
924100060,176719.04369804214
534451170,79880.98096126084
906201021,159136.59233625725
528188120,162210.31464338687
534202170,152523.03822213472
527165020,165196.81196599398
528292070,212244.10858523875
909281020,138474.8657279419
535325320,122986.74473912232
906475100,222230.12946888516
528429090,331601.73987721844
910204050,130876.20400320114
528108120,371508.14348982554
910203090,108773.65814544562
528250020,189526.1326160272
528114050,351448.227102999
916382010,208877.18956447573
908276150,71391.2824291628
535453160,130739.24967071865
909201180,109991.90020935594
528181050,211657.14187333593
902427140,99821.63691893614
528181070,224447.367338834
905108190,138191.55519979232
906402200,323086.0346581772
534431050,226382.81743550004
528118030,424069.1649493913
528228580,223953.9675066948
527451640,112476.50863241352
534252070,96181.46970120977
905202210,167056.97679907014
902404010,133480.3294408805
923276260,141591.2623505735
528344070,350289.26227795804
527357180,300708.5566016635
528240070,220571.10643906618
904100040,125359.81779891768
916176125,253302.58211013628
908130020,134811.08167145553
914478045,138647.5856065876
532353130,132574.55680713383
527182190,221119.94895016536
906382020,207880.29200244814
527162120,185244.55851317104
905452140,146838.2625815083
527212050,337617.33970925416
905352180,234289.07491841735
902330010,132780.70968070772
905104090,112415.66284697888
909179020,210393.18270685122
905107220,160829.9105773602
535178120,124089.30494192734
909455030,178335.13584402346
527425060,110909.46211671532
907418010,221300.20964680254
528435060,260223.97409634417
527451110,115917.67979437737
923225510,134587.6188467896
528439050,239399.9313858096
528186050,290062.0132547102
528102090,328289.680730687
914475010,147147.1740977445
528174070,200737.04091346424
909101140,134135.94318176075
531376010,173456.99428364643
923202220,138596.28252399486
528186090,294644.47738084884
535151080,133246.97106644628
534129060,220347.2531336064
533208050,215463.60793930036
527254070,341519.9365000577
534127230,168421.38980115936
909475040,359300.3971409139
923225370,102410.99775622267
905101330,100639.7100853637
903400180,172210.12615059127
908102270,172287.03476743633
527210060,379223.82146936085
532378120,124135.90399855189
903201080,187136.98619514788
528482020,260803.93184385414
528176070,341699.4552570272
907200270,142714.479020985
906394040,225088.22837167865
907227300,130528.81936503827
526302120,186311.81699549602
527405130,113007.14039886277
531452260,164811.53554981813
905453080,256392.77334125395
916402215,205402.90729826473
903235010,118708.68457642819
535126010,198369.31296814763
528186180,219335.80264587814
906223090,223274.45358072143
904301110,125665.65805157088
907175030,223280.45353820396
527164020,150637.12938478985
527352150,170323.28331039613
527425110,125909.45433004474
908275240,106443.77633456829
905352070,238480.33688835936
528114010,413542.98076823866
907250030,284398.61849339626
528228360,208059.54986764773
527163070,189749.9265348286
908127100,110171.04925189956
534403420,143925.6278395388
535152050,213597.18325823717
909279040,101017.52320970673
527301170,225468.84442042024
905402090,176501.37490668718
911370510,277733.9425708789
534400050,157656.90169614137
535302200,122426.33422092359
903455140,112759.29220126341
904100100,225649.42013626837
535303150,124993.22152862074
528188020,191646.25737221923
535175070,145764.4937523193
906380070,318525.71101973957
528174030,199833.93627939254
535377150,104327.20259632498
532476080,276009.8606176561
527450460,111469.3682990434
531452210,143016.66830567992
531477040,134908.93540382164
527216070,441639.3529848344
923225260,175547.35731854313
533206070,232068.71128958795
527161010,174528.4032244025
909451140,121443.55715291681
534276040,127242.98681192666
527354050,182080.4264233459
905451410,134021.67678616112
527252090,323478.6490922555
905403150,140361.70323327047
923203110,158002.6119222673
907130060,172977.01498236085
907125080,156069.73122535634
535101110,141087.0260230825
906380120,198104.7836981104
923277030,145698.78077719614
528102030,342428.7702975549
916380070,340926.2567943465
534428060,131496.05013017758
907251100,253299.71805687525
533244040,335260.15543892776
906402060,248983.86051191823
533253210,187948.94868616667
528458150,313019.5559066222
905100030,149497.3883355865
532351050,121102.45143552341
903475040,118086.40649720511
532376180,108104.12465005725
535151160,145856.58342911483
907176010,198207.69736263878
533253180,203376.06487958136
527359010,171365.96913879234
909282130,138926.96157141257
907131070,195650.89402039436
909452102,217394.1266137584
527210050,374083.77681429323
535175180,126154.58453432335
923225440,77287.22647983121
911370490,323101.06620170857
904350045,105552.5669819784
924100070,169874.96341310182
535402220,187767.621934692
534403440,153625.3815452057
902105060,128149.67589260597
916384070,252226.5017260913
528482010,267936.3024811143
528228565,200837.65019888568
907405130,190266.51291519654
533212010,155975.0110419672
527450030,106804.98190950927
528290030,164778.16985654508
527256040,471714.06433934096
904301100,126175.39813244861
902477130,43724.729118947216
534128010,236174.0430335073
923225390,126610.11633250072
907131120,195774.24340523238
533205060,243272.55438226863
532353050,136589.4565695265
528142040,363103.6918834939
910203020,105230.20595464454
903225050,108130.66977122484
527453010,160442.14614471458
908127120,109898.003774175
923230190,128718.83437436212
535301150,134586.56925964975
906425045,132659.04580281334
527402090,124423.37213679373
528172030,305132.01918922947
903231190,117234.77122778207
908186040,136832.38327015867
908250040,106847.20242354115
923225490,113656.55976936719
903231070,123454.21328869004
909100170,93406.0002400381
909256020,107642.48041751873
924152030,211331.33113057428
534202130,144182.93846712474
528102140,507478.2856976682
535380010,155265.31337513844
902201090,130905.54196496567
528458050,206173.00397101833
923228370,89232.29574548437
528228550,174619.56802977683
905476225,136106.862677242
527214030,400820.77221452544
904301375,62430.63330836882
527256030,349793.5315745392
906226110,118156.70935913025
528429130,288689.7431398049
528435050,298099.87647212495
534250400,192649.18171471302
902204060,123604.10763514442
527208010,377711.78496038925
906226090,138455.52301502402
535453200,142855.42140888877
909250230,176099.76481068213
903226170,137737.53913959427
528118110,334106.7001734605
911370500,321577.59142635023
528120030,319513.964664293
907192040,218882.51326688848
903425420,108738.68479275225
534277090,141584.34066907145
528240080,228354.66464928823
527376090,150753.1375715006
531376050,175152.68868062546
923228180,71075.04335935735
528290180,178369.7812329845
909103020,93810.49423732303
532479120,194671.19170951805
535354200,149684.76928193306
533350020,316927.8395020595
527131030,273294.08019853116
905102170,135165.55892386512
533213120,172695.48230734086
533208010,203553.69764310739
528120150,291418.4536139782
526355080,405442.75311501464
906392070,192780.5308610388
910205010,128340.49549299602
527354100,201600.18751055247
902402250,129131.49971967058
532376170,109611.15581075758
921128030,381994.8026442847
528222080,180864.82757331393
528290170,190407.61328117695
535382020,117999.96148578126
528480060,323050.20205137244
528445020,229579.10620590363
909425010,245873.60140299468
528112020,290177.1594182866
905427050,166592.71317252849
533221030,178569.8672818577
902109120,125880.32634838903
535327210,150864.8404069501
528110100,391052.96284676983
905451050,147569.62759586965
535426150,119950.66340104758
528431070,258868.95878396573
528427100,266221.04224751116
535375140,94730.39845666768
532376090,138446.93116824052
905104240,124280.96489304375
906201130,305993.2055296098
528142010,311806.15356113564
534275010,130475.3692267941
535101120,131663.1790163713
528358010,259580.3643396277
907425010,149129.03576563223
535177110,176395.88224638064
907412070,201435.97321164983
527354040,230962.7479044406
909280030,231086.29616335628
535425010,261108.92368076605
909176150,116020.24794657991
902325050,160329.65425554535
528228540,187203.62888455682
905452050,83656.05380848372
916403290,217556.0482455482
534201130,135180.1062995853
527355280,205796.0523425285
528231050,197673.3756901812
909276200,149966.07620847537
902202150,99118.91968015532
902206240,104662.5351514218
902329070,110768.26930753705
907420040,171888.68294146293
528478030,245729.46268839543
905402060,141833.96759964607
909276010,212390.23663174114
527106010,217681.0167941494
909475020,257723.08771403064
905104210,114182.4201672755
908102320,145530.42439012908
908186060,136823.75498451423
907185060,176644.9622667722
905426200,133186.4197966051
527425025,120696.3893857502
903481120,126214.48874665903
528150070,457545.8577926089
903206070,143125.15211746644
531452100,161842.52136783514
907280170,212090.820333283
535450220,117340.93436599812
528150040,368434.6491736812
533213030,250981.7643347443
527376110,176082.07133401287
527162180,171995.9997106015
535302080,124573.14729128419
907260030,183513.60146442716
907201060,144444.26577029083
534200030,118299.36156979388
909275310,266441.2401015174
903458060,110217.54383891373
528102080,459245.6828221865
905108120,150353.04030779738
909451040,114592.42330163834
909254100,153211.23381808464
911128180,83565.9023588542
907255030,284549.98582805507
909251030,134597.74750110935
534201260,132590.8895201128
908102290,98903.56781651432
916225130,322967.3482579192
923225310,104356.10409853065
535402140,184696.82966935844
533127080,345736.33322191535
528118090,531368.2407372684
531376090,189238.97167739473
903226060,177234.7963563973
903236010,135099.51029674808
907275010,233140.66535545458
527451320,95220.62427102466
905426100,206730.04534579915
908127070,127750.88396698322
535451100,97527.63540227008
535325280,129172.71426248043
905377020,147072.98936883482
914465060,264428.2408696571
923227080,161716.36835045452
907181120,186613.4511736527
535402230,141698.6614428051
528427070,236329.89302543143
528240150,189566.36115347335
906475070,212539.58897155698
535152150,180067.69842373824
905480210,107355.25304141488
909100110,128733.61357396039
905104180,130986.2123914967
902202090,147725.2168053703
534426110,138012.00824529276
907410020,175883.70901547043
907201160,143498.95584844355
527353060,261045.56875727975
923225360,96396.86901186896
531450040,171510.71080838545
535327200,135570.9709295366
906385020,175244.17470931076
527127100,329431.37100199686
923228260,87859.11049684069
527146030,245966.31953481474
909428190,225046.48976795055
906230020,270425.4791504754
904100020,114727.14169782703
533223110,144641.52644855357
902300260,125108.17762703868
534151120,260029.0718956279
535453070,161651.7186507729
906382040,200043.49718156585
908102050,104912.84468151828
527404180,102744.1556421325
535450160,85428.12413100847
904351280,116158.28842461911
923250210,112676.22848215635
528221070,185768.3403319836
902106060,123593.41128278093
923204050,143840.43747162726
907262020,189503.72548273238
903425110,152575.46731524987
532378220,127776.47498585368
906226080,140157.67971167472
531452080,184199.60637923804
906230010,294879.008697559
908103320,147734.24863320656
533206050,194631.05324088578
902109130,85703.79044911792
528292040,177053.2147416024
902110120,123764.93566718865
533212110,152058.2653444687
908178050,242669.17721855876
911175430,46181.662679476496
535126040,230881.6432751051
535125010,253098.24042072735
914467050,198749.36387970627
528275160,254240.26760054997
916475040,352113.11964106635
909131125,140652.13150753354
906394010,218104.15680142006
909252110,180493.26693856902
528429050,235032.1144173345
527355060,188741.8264577718
528366040,358875.1136930933
528174010,204273.3602063133
528176010,409222.1664956947
534152070,214565.75446983572
909428180,203864.5601789928
528435020,288301.2803049537
911204100,89480.4360634827
528186170,203783.4038470741
911175440,89865.8181694242
528275035,162552.83417464426
528253010,210629.00951676292
527402220,134181.10136579693
908102140,112985.03277367199
528138020,289123.08183146967
527359070,191664.14136531303
907285020,224337.22134124316
527110020,163305.05787763553
902101010,111084.12302176142
903476100,93221.23458002284
528181080,215435.56295178708
534451020,75262.0837798219
909276210,162353.7023238256
533223020,164287.27568253173
535105090,152217.97189472764
902105010,94592.65241340056
905202230,223551.84575544466
527127150,213412.1087269425
909277070,121057.42004896383
907290040,199863.6708605245
923203190,160318.64074971827
923228230,82141.13591167858
535154060,175303.8781518106
903225160,126614.72146630895
907227030,132472.2669050366
906412050,366754.9566387439
528290010,199934.01182349943
533215020,292237.0103149119
528315080,290251.97227873275
531382070,242662.74550270432
905226170,144685.94042264402
902103120,133612.7877120521
527451460,108258.02926405933
906424010,235687.99601125886
907414040,197834.47418465128
534250300,188300.78558127157
527450280,96478.37712864277
535382150,79182.07513280772
906226140,114686.74934243904
907401080,208661.95244843076
535402180,111474.293348373
527105060,184575.56458446124
534201230,133854.16010462877
909250060,194024.8430161751
535477060,136029.10551775672
534278150,144154.75551090765
909252170,146889.5405127319
535180120,130709.30550635638
534127260,163782.75479849608
908188110,153179.08272153075
528112150,252250.4309486594
910201050,122071.60339679211
531451150,130346.90665285006
535180070,130127.56447976055
914475090,170173.78135682724
907202080,136155.3604343558
528458060,201470.49993677053
905426060,72277.47155306517
528110010,447579.0259543532
535377100,82828.7937382938
528458080,245237.4408250524
923400125,125300.32762056818
909451130,122308.42527272251
527356050,140529.89251914065
911128020,115670.5790539192
905105170,123608.15628204234
908152060,122907.14934340992
528150120,328495.64735561225
909101070,65936.78275673182
906475050,178440.22690308516
528221030,178596.97034656332
528235200,175668.42489746906
905426030,171154.17532439338
535354050,132906.44753384867
533212060,153396.06528539793
916384150,249011.07707163657
902110080,138613.02594562247
528142060,305459.14260822657
531452140,161636.8728136188
535403190,157176.1291507894
527358060,201915.99158842347
902427045,109638.33513896243
527252050,315883.91680695245
911370520,304760.99234211136
911175360,106545.12981394009
535354260,154913.46084823922
535402330,194616.35944460856
902207080,127830.60950493932
907135230,155930.90469208983
535403200,113933.91066783934
905475510,104102.42721650648
905452120,127284.95211556625
902100110,169714.14531908935
535425050,159638.91810705725
903226150,115591.96361982771
907280090,225284.57816871037
903227150,134310.77616247057
534151175,262855.5498895656
535176050,146397.43637783985
904100030,133040.89139829203
907255060,309736.85450689425
527216080,444648.46652983426
531369020,228775.6256815787
902207120,85514.17355640625
535150070,118944.36829066376
906385010,173801.33303150124
535477180,114447.63867517974
907203070,127959.48163419469
908188150,160235.1591424926
902106010,145669.80570136846
911128010,118079.16076690501
527326040,173867.98029971818
