PID,Sale_Price
916402215,200092.1441549097
903235010,119797.1986473914
535126010,193964.45350274796
528186180,214504.8728264262
906223090,226649.4726319045
904301110,119655.19145258133
907175030,225594.06079018183
527164020,160538.11788855793
527352150,193631.50474508968
527425110,127609.67129585467
908275240,105497.94914463954
905352070,213666.8942455674
528114010,435120.6282794129
907250030,318976.14936107886
528228360,204378.1623667149
527163070,197045.5557705416
908127100,135224.4682983675
534403420,144791.65390671967
535152050,225964.54827162754
909279040,124619.2652676546
527301170,216896.83101660083
905402090,164640.22490912027
911370510,291675.00162053737
534400050,157345.2597840792
535302200,122760.73571963879
903455140,119199.40311584546
904100100,213742.00788029487
535303150,130935.5410152807
528188020,177734.46330434328
535175070,148174.34555115135
906380070,373119.2015325684
528174030,196071.539172509
535377150,105457.8803029269
532476080,267598.7446421714
527450460,104953.79390328482
531452210,151296.37150427845
531477040,153052.66597557347
527216070,546517.7432936908
923225260,154703.6497635203
533206070,231508.49586331387
527161010,172660.1448037446
909451140,127109.66490931704
534276040,115430.65212981094
527354050,178850.08722755284
905451410,138476.36979452186
527252090,295278.23391062435
905403150,139989.87555366562
923203110,165253.1997072
907130060,176535.66499448157
907125080,154272.66728576995
535101110,135351.82830182533
906380120,196189.1593198944
923277030,138043.46856137938
528102030,322638.5618262518
916380070,308113.4113652868
534428060,133586.8484757109
907251100,246185.09621001477
533244040,320036.73522144574
906402060,251464.57226780808
533253210,197409.46881432462
528458150,312079.7964294885
905100030,143118.0384903329
532351050,129166.46910718064
903475040,127829.11637584303
532376180,119145.45150024157
535151160,140061.60342509105
907176010,196185.2595547747
533253180,193898.0383130827
527359010,176622.59748846397
909282130,150553.29968413082
907131070,196315.83940719214
909452102,200605.6964757684
527210050,329632.46887575346
535175180,136800.1467147399
923225440,91786.79557416831
911370490,338873.48690634745
904350045,92953.0003369384
924100070,171618.23066484637
535402220,165333.80408392224
534403440,160374.5882960635
902105060,132706.85153524284
916384070,254005.49728861873
528482010,253623.50619799533
528228565,213773.06517487013
907405130,190310.00632911097
533212010,145940.47733205417
527450030,100806.41750035163
528290030,174182.58219157037
527256040,481058.10892542824
904301100,137434.3489035755
902477130,37185.12370098588
534128010,215505.2500448517
923225390,119194.04758631285
907131120,200674.46315202344
533205060,236865.5008590447
532353050,132176.54520235196
528142040,353731.4871026854
910203020,66367.76530077301
903225050,100626.9671283189
527453010,152797.6738201545
908127120,116859.46987099033
923230190,124757.13487889622
535301150,135815.0048193383
906425045,128922.52579135098
527402090,127634.68458579412
528172030,290602.28565847286
903231190,115737.06749562564
908186040,143300.1751530457
908250040,103116.56410878996
923225490,122082.10389381924
903231070,117499.62181895532
909100170,84467.22977974228
909256020,109674.26512489188
924152030,207067.15774336018
534202130,141553.64031062182
528102140,480460.0079838299
535380010,159956.98664561214
902201090,137765.7268798689
528458050,198799.64744718606
923228370,88490.16940563933
528228550,163120.27062030282
905476225,128520.9320992136
527214030,367593.68866985553
904301375,80671.43220146789
527256030,369751.0106933794
906226110,123968.26324018149
528429130,294500.8209352875
528435050,297777.31883143337
534250400,187907.67792096257
902204060,125219.9047777933
527208010,399298.3772152108
906226090,141123.85237022053
535453200,139931.60640523478
909250230,173652.60504583767
903226170,130948.24949513566
528118110,307192.6262816867
911370500,333893.3723543213
528120030,339343.0237489281
907192040,214674.97967243713
903425420,109746.09752848443
534277090,144711.9206970233
528240080,240568.98422931755
527376090,148194.92065241857
531376050,176489.74036989076
923228180,74721.98990149416
528290180,184321.97321492794
909103020,97712.247485555
532479120,191760.30276306448
535354200,141451.02757912644
533350020,335401.79124301823
527131030,269072.9905121625
905102170,130483.81471079506
533213120,172106.589408942
533208010,186473.11096100346
528120150,296771.0071680634
526355080,339799.8441114412
906392070,195729.2072112842
910205010,138988.50612846614
527354100,191982.4833954534
902402250,131419.53282589474
532376170,115140.84506659003
921128030,344909.622837077
528222080,171053.70543271324
528290170,190418.55832401276
535382020,144917.08317754773
528480060,342873.4679468658
528445020,239908.6509864617
909425010,250376.11049351672
528112020,302850.8931754407
905427050,167769.10997698142
533221030,177577.32272946893
902109120,135277.20145161776
535327210,149098.1389840541
528110100,422546.00300619163
905451050,152998.2577331294
535426150,138204.33532097546
528431070,257638.86059214783
528427100,270620.6619310185
535375140,79014.58909529526
532376090,140993.02645480924
905104240,127639.77138532682
906201130,282987.4274518751
528142010,283023.0164708069
534275010,133548.8203202947
535101120,129008.71493953573
528358010,276553.1588343712
907425010,148796.3357078785
535177110,175068.63595286894
907412070,207034.9187175608
527354040,241170.08094852144
909280030,244392.68594387692
535425010,260631.42734909212
909176150,122365.26163715855
902325050,158993.91275484284
528228540,175084.45505209675
905452050,82314.43207324126
916403290,208797.51698561298
534201130,132830.09582836053
527355280,201247.4549082326
528231050,199076.22845007945
909276200,153001.601988977
902202150,112080.9720515079
902206240,118504.68018206216
902329070,102196.73089672916
907420040,169220.59962194617
528478030,240261.45017098606
905402060,145821.00269915524
909276010,228414.67852289035
527106010,215346.76589884073
909475020,223669.55354469613
905104210,125887.96714929197
908102320,148764.6922308554
908186060,142460.25645494973
907185060,185411.8464940637
905426200,130611.17525019089
527425025,123841.59773573943
903481120,110573.85597063677
528150070,452716.2648896888
903206070,145829.7114235268
531452100,172196.21622311094
907280170,204446.62132055953
535450220,127145.39416401774
528150040,350553.745875592
533213030,256211.04707563223
527376110,168346.18214069397
527162180,172798.86950849937
535302080,125177.79125617504
907260030,187336.4621289094
907201060,138753.72474802157
534200030,124585.62910497653
909275310,201449.01443108614
903458060,120660.84679932006
528102080,428714.40362151974
905108120,155221.10122858567
909451040,119420.010276801
909254100,157083.26775468903
911128180,88679.72794723047
907255030,265058.8236137444
909251030,136504.42975398875
534201260,140917.9793875689
908102290,105154.14971983503
916225130,297688.5676826283
923225310,101555.79116184649
535402140,171002.0925235195
533127080,331763.88213177223
528118090,486468.82569210994
531376090,206171.2717739639
903226060,159759.56442579837
903236010,126706.28633737285
907275010,241714.11879979368
527451320,103370.4326196052
905426100,168802.21673092115
908127070,133686.34672442364
535451100,101916.04927896874
535325280,135152.73141566387
905377020,142825.6556059856
914465060,277100.1745756503
923227080,153357.43226814366
907181120,193046.8555235302
535402230,143773.50188588016
528427070,237578.6534770123
528240150,188490.3408988745
906475070,191885.3916887291
535152150,170233.19863587682
905480210,109856.94471818395
909100110,113258.03244144894
905104180,130538.64794274284
902202090,114251.66577825812
534426110,141831.18320198837
907410020,177616.4018765854
907201160,142825.29359478634
527353060,231527.9355195072
923225360,86049.94474085579
531450040,178133.90025907182
535327200,132178.4307039156
906385020,187295.65275183227
527127100,345721.3409419284
923228260,84496.21765209535
527146030,239321.25736861126
909428190,208669.1705829086
906230020,255608.82787630838
904100020,114678.93680188709
533223110,144179.02442807102
902300260,130309.02797898871
534151120,248857.8895554078
535453070,156010.30947032603
906382040,209349.274676293
908102050,101811.3714715167
527404180,108038.26927353785
535450160,92875.01488236366
904351280,121022.58469749984
923250210,111181.50615956479
528221070,183243.67033169075
902106060,117569.45177129089
923204050,149413.19815124202
907262020,192516.68941275295
903425110,127371.93114466453
532378220,129913.55893646985
906226080,146328.49811177174
531452080,181896.48265161546
906230010,266312.319557368
908103320,126350.90411924393
533206050,195772.39904785284
902109130,101643.47126355572
528292040,180590.63676321137
902110120,131065.84198113279
533212110,157671.05078490905
908178050,234351.75590489418
911175430,55284.45554541127
535126040,229746.66611052258
535125010,237145.82003222452
914467050,207438.15366604415
528275160,259536.0229768232
916475040,363602.06684670853
909131125,141673.9143756002
906394010,207687.21156254536
909252110,168781.08674059054
528429050,244901.3979324113
527355060,191277.72501655394
528366040,322345.2137235829
528174010,195650.81757240553
528176010,469772.14661497605
534152070,204133.91888750246
909428180,184960.06714598165
528435020,257136.30822235224
911204100,71039.51127242147
528186170,202789.25961808502
911175440,75122.90759072262
528275035,168586.7828308681
528253010,202988.30308705586
527402220,141122.6842481279
908102140,122062.26508187322
528138020,339916.3540351787
527359070,184454.69711646115
907285020,217281.05601687828
527110020,170511.46768248902
902101010,114849.31009106024
903476100,78979.11950348927
528181080,204696.17116341577
534451020,59286.767270379954
909276210,167266.06004493526
533223020,169798.47352339007
535105090,152699.37674771002
902105010,106907.51524228911
905202230,200201.18971235477
527127150,199154.23726185175
909277070,123060.97158087314
907290040,196444.39892597692
923203190,169414.8021538846
923228230,89715.83234433585
535154060,168270.64264771357
903225160,116286.37267592314
907227030,131187.29010385319
906412050,341515.3005601269
528290010,204486.15505862015
533215020,320276.95682046545
528315080,282338.6168407135
531382070,260805.817865619
905226170,155778.7094807481
902103120,123825.27602091158
527451460,103165.981399672
906424010,238997.74899199232
907414040,191948.2302385594
534250300,194201.52304268966
527450280,96313.37896150912
535382150,79264.48633151354
906226140,124986.90961752766
907401080,211438.74291398344
535402180,114853.44330836448
527105060,189792.7076357487
534201230,141299.5341198156
909250060,183823.6242510665
535477060,145976.06945083756
534278150,149889.48076589554
909252170,149009.39346929028
535180120,134178.29470885693
534127260,160464.0766873718
908188110,157180.5976302769
528112150,246504.6720105979
910201050,127700.49494013605
531451150,136228.74686988795
535180070,142193.44319817808
914475090,168891.91513239164
907202080,133317.3174171147
528458060,201392.7230923553
905426060,79897.35818152572
528110010,403195.79838212073
535377100,87332.16037445597
528458080,234103.4537794929
923400125,130475.43551148851
909451130,124249.44743913558
527356050,147737.2120555954
911128020,108902.46885088777
905105170,125484.60885170904
908152060,134803.2645440127
528150120,315063.8692533182
909101070,70437.01397434913
906475050,178352.85581471742
528221030,180807.72354838176
528235200,168606.00449698023
905426030,206659.80692358015
535354050,127413.07249486192
533212060,168127.67999362855
916384150,245999.42221694978
902110080,140816.37150306284
528142060,296767.9009557581
531452140,161551.7652086782
535403190,143743.72018603078
527358060,179941.94513606367
902427045,97607.0316777025
527252050,277707.3384967261
911370520,297704.11675844283
911175360,101518.65592054822
535354260,157011.39501329162
535402330,161347.62293246386
902207080,139476.79259164742
907135230,153852.46420302824
535403200,119291.04851472504
905475510,99429.88951129711
905452120,126635.27652596147
902100110,168827.01000712445
535425050,154038.09987270425
903226150,118055.96352073384
907280090,239997.78631828303
903227150,135090.5486300044
534151175,240938.59897583915
535176050,140782.98690976665
904100030,137849.30706203502
907255060,317722.6833451452
527216080,437560.8459213778
531369020,251195.7276473296
902207120,96333.7317709623
535150070,132966.6925277863
906385010,193621.8087090999
535477180,122482.03873649333
907203070,127948.9610791927
908188150,157180.5976302769
902106010,150126.14789363547
911128010,108130.29741372034
527326040,175842.60524560456
